,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-0.5],0.39519441889270335,[-1.0],2.2776171141856243,[0.0],5.632693268908636
kfold,[-1.0],0.5273584245456088,[0.0],2.452413719091572,[1.0],5.707218739860673
