train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.583826936586335,-9.707845547684541e-10,8.698961444801352,8.940887804631208
gov,10,13.79801997577695,-1.5134545152936875e-09,14.24790841400223,14.554136277370976
gov,25,15.93889530154567,-4.697088151953028e-09,15.631151189672957,15.896635963390892
gov,50,17.16316940765335,-1.0990023674430702e-09,17.398694688228698,17.988945359725793
bible,1,3.680522247811819,-4.7026829097623325e-09,8.237077079749916,8.09341170208734
bible,10,7.72462485371203,3.996473327802516e-09,12.668674115028624,12.53630559820373
bible,25,9.312865494813225,-1.2363007616820898e-09,14.437770810087631,14.29605855455518
