train set,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,flores,-8.487363488676058,3.2710998004898446,-0.579192664887295,-0.8373172404273717,-19.814577284823066,-30.75908984719568,-10.913117956471197,4.29226802693958,4.415037642355203
gov,bible,-4.964141733699146,0.700444089759463,0.3771777888293957,0.9582346764751319,-7.528282908472648,-9.189796524062197,-4.960002444532572,0.7609995863238864,0.7821669084025233
gov,gov,69.81561359550383,27.968599085072274,-18.94860479902221,4.356994137038504,15.0725054965441,-61.68282359455123,30.13607493186002,8.631131744225119,8.857781006948247
bible,flores,-3.043417147739661,0.43010901225408316,0.16279235846268897,0.5010424728628752,-3.511302911619817,-4.672376077115314,-4.280725017556339,0.6676659178510485,0.6952011398890799
bible,bible,51.62683967411303,20.807209733141544,-14.008280355193339,-0.9964785055304846,8.516978057794997,-51.06534828663464,25.58931681922858,6.2524306390052145,6.501714866514962
bible,gov,-2.781893224394168,0.59821039287677,0.25017377442153216,0.3182616611845383,-3.6408190693722764,-5.182238255069706,-3.0480098042540664,0.407703596040456,0.42822455379662083
