train set size,c0,"c1,1","c1,2",rmse,kfold rmse
1,7.158775851928112,0.03982296508076258,-2.5139897396351443e-09,8.122761421404428,8.125252455408921
10,13.259483383087417,3.3426106351491464e-09,-1.908896213974354e-05,13.552396528408433,13.557698986214437
25,15.146011266359594,-2.5605274915830854e-09,-0.00017437214843481723,15.175954839186076,15.182865616519418
50,19.516825159689176,1.79888115439462e-08,0.0013343429886192226,17.231954059730093,17.365940265245158
