c0,c1,c2,c3,c4,c5,rmse,kfold rmse
9.561650976194711,-1.1339920389588422e-09,0.00017803580937368602,9.31931521549e-05,0.21503159538723424,0.0004354208855176491,13.997430499594751,13.950209519439278
