train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,4.460660274655384,3.913375724151826,-1.5848722850437102e-09,5.961576098046876,5.784822739311087
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.244638689669813,1.3978456699006725e-06,-2.8149287417968082e-08,10.08223644493012,10.20260260651318
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.947070692978002,4.16761536315539e-05,-3.0155286852962085e-09,7.548847698791357,7.57448491136243
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
