c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3",rmse,kfold rmse
7.726091131948913,-4.20983880035424e-09,3.291172396441134e-05,3.4397309623225506e-05,3.0788672232375354,1.6293670925160635e-05,-8.611928376960645e-07,-5.573928601334527e-05,1.2260496406370456e-05,-8.812067394438238e-07,13.978338422913072,13.89800953981671
