c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
5.395090841842509,0.13222397417781678,-1.0542238327664188,0.9266628829493188,0.6666573543531321,-0.2859055978272196,-0.022838442452200774,-2.012777530336306,0.2917516816780261,5.6264991632554935,5.713622310926112
