language to,c0,c1,rmse,kfold rmse
ka,4.708186025260258,0.7034273787171788,10.829638870556085,10.866355071908753
gu,8.371842756876253,0.665171511527609,11.472593318008336,11.550043303494169
hi,7.925860404043187,0.6378921152256679,12.112580325405126,12.189804727039602
si,8.333819184441616,0.664535400403446,16.449856188594932,16.612230135180123
ta,6.408756126774447,0.6306035324992306,13.384853534971766,13.506398575121537
