train set size,c0,c1,c2,rmse,kfold rmse
1,4.758434076165358,-4.975653898376336e-05,-2.0285197192021677e-09,8.488227480805902,8.388929091529961
10,10.806969292618,-8.94616513904962e-09,-4.870908835803679e-07,13.781511617978431,13.603911075058962
25,12.703440778165387,-6.163226964054086e-08,-1.0605678301152672e-09,15.380370112101296,15.44497333531562
50,17.06682121628295,-5.646003850392564e-07,-3.207688500230659e-09,17.412265878652345,17.693785404098886
