train set,train set size,c0,c1,rmse,kfold rmse
gov,1,14.581066140559782,-1.1938642575593634,8.299341934304085,8.37531112215559
gov,10,37.75124494971422,-1.7482823950792248,14.036226394199675,14.17283226603291
gov,25,37.184739628051126,-1.4492351215129902,15.423142511418794,15.573220920186989
gov,50,26.113033958776352,-0.5895245332570784,17.230995173607578,17.504696553761203
bible,1,1.5038556624149235,2.947319617768197,7.818639582617671,7.869024804691418
bible,10,3.0028767339690563,2.5687393283081086,12.375979407106723,12.458149522735921
bible,25,3.5501054262642153,2.5091547044174867,14.188186517130381,14.280616171603597
