train set size,c0,c1,c2,rmse,kfold rmse
1,4.640544648720755,-0.00043479989159603976,-7.699534816165949e-10,8.523282223312638,8.42394209570208
10,10.810748057904796,-3.7047254787226355e-08,0.11647883916565799,13.771417061510347,13.710324666949257
25,12.423777067722488,-8.908287336560386e-10,-0.0022613469426352602,15.428477962209891,15.312629006983068
50,16.65672358997946,7.681286745716176e-09,-0.00014007063001226675,17.475865673566474,18.098274299312905
