c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
36.441091995277816,0.05141643064862129,-105.23662762728766,56.094624082993775,8.2893960375915,-10.797023595474359,1.6971464992327414,20.18780780271501,-6.126102361293661,-4.226856879042509,4.3859360539303065,4.502101330555032
