train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
cc_align,25,gov,1,flores,43.742726091597994,-55.42837305983023,-0.5,1.0025681309506924,1.040431651584785
cc_align,25,gov,1,bible,12.628544142648071,-17.285672984042282,-0.5,0.3678120638153443,0.3932207594900278
cc_align,25,gov,1,gov,53.8713066246905,-47.71410112794713,-0.5,2.2050591181039634,2.416315363375634
cc_align,25,gov,10,flores,61.443025274128026,-72.42882592456256,-0.5,2.134980762731495,2.2949122271814923
cc_align,25,gov,10,bible,13.542759928290634,-16.42842427759299,-0.5,0.6885803200594545,0.7454014178007845
cc_align,25,gov,10,gov,55.141580334433485,-30.4266387571407,-0.5,3.6973156292604683,3.729692514008686
cc_align,25,gov,25,flores,62.08216308410634,-70.85176749271466,-0.5,2.3875869552826265,2.5953255818207963
cc_align,25,gov,25,bible,15.700317792547633,-19.00048103373177,-0.5,0.7854934756724887,0.8859928342081991
cc_align,25,gov,25,gov,58.63095696742538,-30.289325214742515,-0.5,4.2012243135240315,4.236972387749425
cc_align,25,gov,50,flores,69.59633377613923,-80.99450277912078,-0.5,2.6536138911788263,3.0758531111716896
cc_align,25,gov,50,bible,-0.699536637175423,5.9993052230562,-0.5,0.5715476068840403,0.6126155744951597
cc_align,25,gov,50,gov,76.10224263498202,-50.00336265879849,-0.5,5.307227776622117,5.462974291457687
cc_align,25,bible,1,flores,11.59980105393809,-14.999698860332048,-0.5,0.3911521444744955,0.4202677536185614
cc_align,25,bible,1,bible,31.513728553743654,-20.142013783381984,-0.5,2.6056806077429147,2.6131653070526295
cc_align,25,bible,1,gov,8.07140370067219,-10.714248068059177,-0.5,0.2885926442023411,0.2909039929024558
cc_align,25,bible,10,flores,16.700029222107496,-21.000044232755208,-0.5,0.5338539126041312,0.5555293748229595
cc_align,25,bible,10,bible,31.571114856203614,-5.713810851563262,-0.5,3.5279293806142866,3.52811874543892
cc_align,25,bible,10,gov,16.314694074730248,-22.14347526760138,-0.5,0.2925259460398282,0.3271055817683612
cc_align,25,bible,25,flores,16.65716299506696,-20.57145905321396,-0.5,0.6790750011185495,0.7338603157349817
cc_align,25,bible,25,bible,32.27122960957318,-0.7139845515476083,-0.5,3.5275041763848742,3.5285964998266777
cc_align,25,bible,25,gov,17.314558562510936,-23.14327014602781,-0.5,0.374928564943109,0.4240004605777412
cc_align,100,gov,1,flores,40.09981633359179,-47.99972198879371,-0.5,1.1781341180477876,1.2473983484542908
cc_align,100,gov,1,bible,12.700135584568766,-17.00020523059243,-0.5,0.3361547263671667,0.3514277765903077
cc_align,100,gov,1,gov,45.682725849550145,-32.85261933786743,-0.5,2.0220216263005297,2.147924589894301
cc_align,100,gov,10,flores,62.61431618772067,-72.14290326971543,-0.5,1.8755189757969408,1.9927940670133648
cc_align,100,gov,10,bible,15.68573985730883,-18.857181564324506,-0.5,0.6169047159598688,0.7447260848597276
cc_align,100,gov,10,gov,55.156276306591295,-29.570116897886134,-0.5,3.777584262402662,3.8309036462149693
cc_align,100,gov,25,flores,59.01442818917757,-64.14307280344954,-0.5,2.188508951006725,2.3053027782945605
cc_align,100,gov,25,bible,14.784804599475809,-16.85576588862663,-0.5,0.7460371513716151,0.9092150963593592
cc_align,100,gov,25,gov,55.956079738932495,-25.569819356685972,-0.5,4.390688198992196,4.436630842116813
cc_align,100,gov,50,flores,69.89839813129723,-78.99759812099192,-0.5,2.9802125209239785,3.726729042874279
cc_align,100,gov,50,bible,2.9001790496335165,1.9997315288378483,-0.5,0.40824829051291084,0.41754723979578606
cc_align,100,gov,50,gov,76.8929645657155,-50.989450906997185,-0.5,5.51135192687161,6.16686960750843
cc_align,100,bible,1,flores,11.32840568029602,-14.285463396799907,-0.5,0.41747540571135894,0.4400286648539314
cc_align,100,bible,1,bible,28.325638239633026,-14.281274383824886,-0.5,2.657496141463178,2.6575365517540144
cc_align,100,bible,1,gov,9.328552170587448,-12.285685135425767,-0.5,0.3198213787208482,0.3201562206238414
cc_align,100,bible,10,flores,16.842899429929258,-20.4286354370114,-0.5,0.6246141666249609,0.6867515829575521
cc_align,100,bible,10,bible,31.73588370757283,-5.296782673389525,-0.5,3.6336326019356475,3.633662217258701
cc_align,100,bible,10,gov,16.58614113387136,-21.857788966088787,-0.5,0.3867446562734138,0.46797595649922535
cc_align,100,bible,25,flores,19.614055707471888,-24.142508987897564,-0.5,0.7520448316032599,0.8530500441887221
cc_align,100,bible,25,bible,32.084695603552206,0.14439932708980063,-0.5,3.5560612244310144,3.561548407459875
cc_align,100,bible,25,gov,17.60002858640231,-23.00004327050467,-0.5,0.5522680508617364,0.68774455605726
gov,25,bible,1,flores,13.785656722618763,-17.857055725360354,-0.5,0.6079238674226073,0.6079679822717625
gov,25,bible,1,bible,28.38567235860496,-14.85707939823538,-0.5,2.233511009280472,2.2609713234033038
gov,25,bible,1,gov,14.000312386314855,-18.00047285153021,-0.5,0.5692099791053528,0.5692099791799079
gov,25,bible,10,flores,22.499901816840193,-28.9998513834648,-0.5,0.7854934754859079,0.7854934757147907
gov,25,bible,10,bible,31.2969362413311,-4.995362490291319,-0.5,3.627809260437779,3.6508873740901215
gov,25,bible,10,gov,32.64307411035293,-41.42889984670871,-0.5,1.1803147280678585,1.4539536423691415
gov,25,bible,25,flores,25.513458997614293,-33.141605763986945,-0.5,0.9656973805309859,0.9767298248712581
gov,25,bible,25,bible,32.25715655718466,-0.5714494222107999,-0.5,3.362312129642854,3.3791221877492794
