c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
-3.3763222975615657,0.6924066221957254,-18.715207936573233,1.0306966806340847,2.146970696376214,2.0520416290614496,1.1780041632479235,1.9706674513207378,1.6512635967416622,1.291397459381445,1.8185121442209082,1.3879448782007702,-0.7617467549601608,1.3740240902821623,2.7579760218505327,-4.811826079658914,-6.1037408415453855,-7.26683517060572,8.544012147620348,6.386260766340801,3.4450538476013937,5.193087927233884,5.2339956939873105
