train set size,test set,c0,c1,rmse,kfold rmse
1,flores,10.613923970610795,-14.710295021908049,2.32206111380478,2.351135430720416
1,bible,5.195108033416083,7.066649055515812,8.399155625059935,8.546472556225474
1,gov,-0.07520614025506671,18.905416667821957,9.603919821555056,9.771652608169594
10,flores,28.681090614330397,-41.01828575553402,5.211259155245521,5.283050023994013
10,bible,12.2233794133593,4.9641014119792635,13.076768851322598,13.308568872700949
10,gov,4.531711454068931,25.608176398293445,16.923921267504028,17.219669156572728
25,flores,31.84158318356991,-44.377163043429384,6.296454096125523,6.383369954381386
25,bible,13.294048422358557,7.277321960636023,14.898617964793743,15.16580541073245
25,gov,4.6246785926159095,29.226089247060496,18.797859740337287,19.123174235098805
50,flores,59.4269232781781,-84.13912028826967,0.8521469948897723,1.8662688670410077
50,bible,13.064609191861207,-20.274284757674078,0.3547288172560497,0.7768847929213235
50,gov,9.250718492599923,61.546124633903595,4.75580931701861,10.415600102921225
