train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
cc_align,25,bible,25,flores,127.83849426828742,-614.2553626408288,999.9999999999997,-537.6081277355814,0.8448320477443522,0.8934473425694157
cc_align,25,bible,25,bible,341.9783256309926,-999.9999999999999,868.5296793012409,-109.52798971086301,0.5851011424858937,0.7672486904803061
cc_align,25,bible,25,gov,145.32113750340255,-656.7381381002209,999.9999999999994,-505.50478127490146,0.9001187565267018,0.9635719277464531
cc_align,100,gov,1,flores,63.46056001895881,-151.4193209273692,112.23380805044049,-13.734788391863203,1.8191393105330498,2.0626964467720246
cc_align,100,gov,1,bible,142.7240625844312,-652.0398184521345,999.9999999999999,-509.0905392438011,0.6633400008533986,0.7374937272918066
cc_align,100,gov,1,gov,222.4855233698353,-793.8851150903257,999.9999999999999,-387.6432408100437,1.2932084913258224,1.2938659676103417
cc_align,100,gov,10,flores,-118.20766351095061,649.0274696419393,-999.9999999999967,490.54515049520506,2.8064394142696836,3.287343321463635
cc_align,100,gov,10,bible,151.3445824677661,-667.3270313903191,999.9999999999898,-498.14298751114984,0.8703194696260984,0.8706759983053506
cc_align,100,gov,10,gov,277.79420151309716,-903.6519166508684,999.9999999999999,-291.71781468772804,0.9171623224657823,0.921863002676047
cc_align,100,gov,25,flores,-126.80434994039578,674.1130718826093,-999.9999999999908,469.5421540772786,2.5447232297094082,3.0171654143702957
cc_align,100,gov,25,bible,144.24669201113204,-650.4401657714059,999.9999999999969,-510.4235064480723,0.880970591654656,0.8840303818737283
cc_align,100,gov,25,gov,284.9929076859266,-916.7964143249877,999.9999999994453,-275.6762683043555,0.6834853532976592,0.6902824238054263
cc_align,100,gov,50,flores,140.35784761565213,-226.50533718476942,-78.84267099708276,209.0059602094912,7.5577072538067e-09,1.9518545814698436
cc_align,100,gov,50,bible,-0.331273476989962,12.549628972192771,1.4001643540767468,-13.927445494357551,1.2378369357279537e-10,0.10050348023881989
cc_align,100,gov,50,gov,142.40460172458288,-241.20042322578013,-55.947662772381626,274.51214287070906,1.6219895097767204e-09,2.217275207557843
cc_align,100,bible,1,flores,152.76202131909795,-672.4209374683974,999.9999999999999,-495.95514866839943,0.5773831837028629,0.5997120506838917
cc_align,100,bible,1,bible,315.2817499362897,-999.9999999999999,974.7824842671969,-220.31863648888512,0.5996669426857059,0.646408501683588
cc_align,100,bible,1,gov,159.40851962806155,-688.6649182564101,999.9999999999999,-484.43580043614065,0.469977191033932,0.5223415113381932
cc_align,100,bible,10,flores,131.81220708108216,-622.7622026860219,999.9999999999993,-531.1323004779057,0.8379869044396759,0.8795907104929391
cc_align,100,bible,10,bible,337.8069584694798,-999.9999999998645,868.8376623312134,-108.07952060800741,0.5535940961624062,0.7105202143010768
cc_align,100,bible,10,gov,146.12508798651646,-658.7384791297638,999.9999999999991,-503.41027595789467,0.8643370962542086,0.9035584290571234
cc_align,100,bible,25,flores,121.84685492467136,-600.270798547389,999.9999999999985,-546.6450197918009,1.0023664435575914,1.0440739059513955
cc_align,100,bible,25,bible,347.534636965394,-999.9999999999999,837.0067613689803,-80.01345153253503,0.569543031738213,0.820362342890978
cc_align,100,bible,25,gov,134.0537861039929,-631.773376296267,999.999999999995,-522.0082104589253,0.9476351349550095,0.973622739846162
gov,25,bible,1,flores,45.82293271079126,-224.48097571820486,384.9592925528664,-219.1721053165987,0.7178500782156673,0.821214286447692
gov,25,bible,1,bible,303.65119417600874,-981.5448110661848,999.9999997311174,-260.59150271356293,0.31621627399839775,0.3450857233805914
gov,25,bible,1,gov,31.220983752928227,-156.15303698897088,279.38225534605874,-164.93351896614118,0.7198436960298907,0.8265159641484261
gov,25,bible,10,flores,-167.78856701169954,699.8210253756102,-930.4218352393614,400.5488799468383,1.1590672292667996,1.355256016941638
gov,25,bible,10,bible,345.74538719129356,-999.9999999997736,819.2424285683057,-61.75093738775668,0.23233893075454545,0.4118288004875879
gov,25,bible,10,gov,91.51851985684041,-536.7323214400416,999.9999999999998,-581.5115455774526,1.6491865635760292,1.734171469315592
gov,25,bible,25,flores,-28.72358252430925,46.95637601800161,83.77254131049155,-119.69737435046946,1.3345425132627804,1.5203257928656635
gov,25,bible,25,bible,348.6365802347106,-999.9999999969382,834.2280640777899,-80.34058307854828,0.4657661184311891,0.727781282782044
gov,25,bible,25,gov,83.00774966518273,-516.110472297859,999.9999999999991,-596.9724956691479,1.9921712373951397,2.0299462583918606
gov,1,bible,1,flores,149.52408886524464,-665.4672587515633,999.9999999999993,-501.4387628054878,0.8272674703857233,0.8722424731170064
gov,1,bible,1,bible,312.1505472554623,-999.9999999999987,983.4262633218244,-229.49003176431748,1.0942867511950929,1.1161121693666143
gov,1,bible,1,gov,136.54829311599588,-637.586113139783,999.999999999996,-516.4391631564645,1.1963560256045138,1.2336720143677145
gov,1,bible,10,flores,137.38477718511592,-636.4854376655576,999.9999999991458,-520.2948665476518,1.2450056272802674,1.3656444564049406
gov,1,bible,10,bible,350.0337959617289,-999.9999999999817,785.1583126504141,-28.44942257603738,0.6584586300322057,0.7337053575193967
gov,1,bible,10,gov,99.34732874254867,-554.8895772228115,999.9999999999955,-564.2975246529721,2.4640106221720925,2.4684890334166223
gov,1,bible,25,flores,124.84543244832949,-607.058638100236,999.9999999990944,-542.4417918395885,1.3020278900959186,1.423050574708896
gov,1,bible,25,bible,344.8244972492324,-999.9999999997863,844.9228659488053,-85.47325621932502,0.5612669548767938,0.671796703189759
gov,1,bible,25,gov,103.12026002530003,-560.6635571481912,999.9999999999952,-562.212020568815,2.773442286155563,2.774699121777821
gov,10,bible,1,flores,57.62306367973385,-261.16755849001447,414.6508412790856,-221.60318573007115,0.7654384732310386,0.8736547503707865
gov,10,bible,1,bible,298.6765576930893,-970.3091366477175,999.9999999856872,-270.0860147928364,0.3830717846034095,0.42702305683292296
gov,10,bible,1,gov,142.2432310458719,-647.8024823391049,999.9999999999608,-514.2334359976568,0.8478577649307666,0.9429618187831954
gov,10,bible,10,flores,-7.195525361442241,-11.139023964282314,110.72897170984875,-104.08462437981355,1.1035412835813518,1.2608632281874488
gov,10,bible,10,bible,343.4291057118085,-999.9999999999999,835.1462544920979,-78.73281999290795,0.17742673592284378,0.2175760173165872
gov,10,bible,10,gov,105.74061494998577,-568.951350907307,999.9999999999967,-556.4039063396797,1.863580124292552,1.9075252856775466
gov,10,bible,25,flores,115.85240146061264,-585.9896935325842,999.9999999998813,-558.217914624681,1.2466427643462397,1.397708256409323
gov,10,bible,25,bible,346.69904730336685,-999.9999999999999,840.4531819674228,-83.89173607704451,0.6191149165488504,0.8616315273803938
gov,10,bible,25,gov,100.96876846445153,-558.0121640242995,999.9999999999999,-563.3624529952214,1.963363423398016,1.9669768953699505
gov,50,bible,1,flores,18.242411766492125,-27.900360522761765,-10.895727883831977,23.91482974768454,7.717287167851654e-10,0.2377427719895382
gov,50,bible,1,bible,151.82302430748544,-280.6773317441054,-69.65358900520003,279.59536153508367,4.245086653963124e-09,2.4297317699447776
gov,50,bible,1,gov,13.597272988430941,-19.4415272107937,-7.873446313869718,16.135898642753702,7.627933670833543e-10,0.16386160616444498
gov,50,bible,10,flores,23.386998549533704,-38.43868550256989,-8.937858978519925,30.203159075054284,4.631332140358255e-10,0.3072117350459954
gov,50,bible,10,bible,176.31830834743315,-302.21263688194387,-124.31588848002227,357.68753469798884,6.946448439798173e-09,2.8919314856512623
gov,50,bible,10,gov,-15.53528669495454,36.884058587631024,19.4337598816378,-40.37024080787989,5.747765223931914e-10,0.33556166658903264
gov,50,bible,25,flores,11.576146135789278,-13.031839649342418,-5.407589788942307,9.226947559448561,7.123356528092618e-11,0.10858705190461557
gov,50,bible,25,bible,170.40133875362162,-269.88056098509423,-149.6704021546259,357.5266177078801,1.0651235727271205e-09,2.778303054957579
gov,50,bible,25,gov,-32.37568887046261,70.54612968207593,40.79871554025005,-87.39238443368825,1.8534613042705192e-09,0.6882779815381262
bible,25,gov,1,flores,-148.73264244487177,690.5371364580734,-999.9999999999842,469.97552571078563,1.6940585014365581,2.0718071295887426
bible,25,gov,1,bible,138.27785406368204,-633.7967856140788,999.9999999999924,-528.0418077787568,1.5000416393691862,1.6245427615544896
bible,25,gov,1,gov,165.82543246540482,-671.3676105052502,999.9999999999919,-477.123822088952,1.201446370233166,1.2464498343392236
bible,25,gov,10,flores,-129.3844383481524,669.6867181404853,-999.9999999999957,473.7232551068742,2.852919808860925,3.557306262361828
bible,25,gov,10,bible,218.08345484120116,-803.5388230848909,999.9999999999295,-399.45371998924475,2.236659738784864,2.2497877180956265
bible,25,gov,10,gov,279.4518043118268,-908.7134210823252,999.9999999999999,-288.73153661519365,0.6760962119091718,0.6941211030063904
bible,25,gov,25,flores,-128.30971192880628,673.2951516037044,-999.99999999978,468.9894712465555,2.8060055656983307,3.4713783619629632
bible,25,gov,25,bible,232.169389849507,-837.2463241488334,999.9999999998256,-368.7455461610736,2.479036848645626,2.4791722050016176
bible,25,gov,25,gov,281.14216340338,-910.9982064539739,999.9999999999998,-277.881512144555,0.36725071487227445,0.390834910631103
bible,25,gov,50,flores,156.9619802105523,-269.1388493579421,-85.61525288630982,247.5063684053857,6.234776034814467e-09,2.290458347885737
bible,25,gov,50,bible,69.48618838817059,-116.00879719494048,-38.36411327558887,119.3576255839191,5.623030519762592e-09,1.0587722892835443
bible,25,gov,50,gov,121.07860053703584,-197.48313036747206,-48.78673891256543,236.72873174234405,2.176262041023405e-09,1.8738917864664209
bible,1,gov,1,flores,181.80588688971574,-727.5772530578794,999.9999999999343,-460.39301720617067,2.01959225344513,2.1218775550054834
bible,1,gov,1,bible,182.65895546865306,-732.2988846549201,999.9999999999999,-455.01138460828406,1.9840307827451387,1.9840731854808298
bible,1,gov,1,gov,228.01513968566346,-817.3792815928833,999.9999999999999,-370.46548106397245,3.324416591236636,3.353896374335838
bible,1,gov,10,flores,-106.71863634311393,616.5294323145288,-999.9999999999941,512.5643494102476,3.029539321149455,3.525302170851961
bible,1,gov,10,bible,213.8060091685448,-801.3967854397939,999.9999999999292,-395.79648848545077,2.4729224462569004,2.4785607702523533
bible,1,gov,10,gov,297.81211990395497,-950.8286934498682,999.9999999999999,-259.62485662958835,1.0884322945278138,1.089530298696696
bible,1,gov,25,flores,-118.25087933860866,649.6792149227648,-999.9999999999897,485.46601063397566,3.0061125824513524,3.6234100794206268
bible,1,gov,25,bible,216.50248250381787,-808.6956823828373,999.9999999999999,-387.5372378265375,2.4453961571321194,2.456167325225028
bible,1,gov,25,gov,285.37689279256836,-919.2800333031576,999.9999999861961,-274.91786557129217,0.5779872199509252,0.625002631694623
bible,1,gov,50,flores,165.12284821711754,-290.88956974502116,-79.15162341634472,257.35191058003073,1.1254183939127265e-09,2.4158201097200163
bible,1,gov,50,bible,38.22971943802957,-60.46008615398437,-17.775421809140713,62.46673576578297,4.410545662433693e-10,0.545699656659235
bible,1,gov,50,gov,145.01302065925492,-248.27370317874497,-54.31142595024819,276.43659572167917,5.571891029409683e-09,2.25894678671801
bible,10,gov,1,flores,-140.43150999922668,672.4234855828581,-999.999999999996,481.5467239676602,1.6687441574836857,1.9822459184564443
bible,10,gov,1,bible,144.3041360725932,-647.630707980744,999.9999999999952,-517.5712072266634,1.5628614427518883,1.627844957837678
bible,10,gov,1,gov,179.47965721167031,-703.0822974920044,999.9999999999762,-454.6644515767308,1.311138597413494,1.3300108643755038
bible,10,gov,10,flores,-131.46373261739325,674.7828957250936,-999.9999999999967,468.6251129643322,2.765163688507363,3.399667951861917
bible,10,gov,10,bible,225.62848470443578,-821.6629618196423,999.9999999999999,-385.89036627155707,2.4624299454428247,2.4624828023095335
bible,10,gov,10,gov,274.8485704955624,-899.5965959975842,999.9999999999999,-294.5423218063888,0.8138366918796257,0.8204501760517562
bible,10,gov,25,flores,-135.65963945786368,689.1964381858477,-999.9999999999957,457.33527962241203,2.847954227915214,3.4937609274854595
bible,10,gov,25,bible,237.95205306512835,-851.4574554156804,999.9999999999999,-358.52233864416263,2.3781529487377635,2.3786264528392795
bible,10,gov,25,gov,281.3923272321943,-910.4836465965994,999.9999999965167,-280.29744324236833,0.46750107407764413,0.4935674047074452
bible,10,gov,50,flores,149.53309603739837,-253.38719299811427,-86.50945625594089,237.99555725370837,1.6713153075668517e-09,2.184880002044167
bible,10,gov,50,bible,72.4742120564559,-124.02747926028442,-38.49435241447445,125.1436845190378,4.1917867355267933e-10,1.1244208974596959
bible,10,gov,50,gov,129.11566564211412,-213.1006792671507,-53.187585080895595,250.89387663871153,3.411581138908735e-09,2.0019864299922947
