train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.737565590259495,-2.0900442654700957e-09,8.654204275524698,8.873927080878852
gov,10,13.713006855647057,-4.028861684453394e-09,14.262565970379807,14.553613026009428
gov,25,15.953513258191343,-3.745973784419364e-09,15.628806394129606,15.890466271283453
gov,50,17.18643332508814,1.6017774529831787e-09,17.39549621409447,17.98608178410608
bible,1,3.7240134306218846,-3.924207354165396e-12,8.22356134612058,8.005164021770502
bible,10,7.752440638592978,-5.332223125481827e-10,12.662814511985134,12.51252909371092
bible,25,9.449632402746122,-2.46291327265838e-09,14.4133852342527,14.307979153734072
