train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,rmse,kfold rmse
cc_align,100,gov,1,flores,13.753136959309753,-10.155537086870904,0.0,0.0,0.0,2.0803182892440213,2.4024408030635747
cc_align,100,gov,1,bible,-0.09873316913503116,3.0062763805896084,0.0,0.0,0.0,0.7018177431153477,0.7973161843608958
cc_align,100,gov,1,gov,10.041815920042337,26.579639765610214,0.0,0.0,0.0,1.9083254539014818,2.0949202908580045
cc_align,100,gov,10,flores,22.21714529851431,-13.743126158546406,0.0,0.0,0.0,3.2063301097203594,3.7386836646485566
cc_align,100,gov,10,bible,-0.1443246053307698,6.444543603298761,0.0,0.0,0.0,0.8736588390712362,0.8938922599896498
cc_align,100,gov,10,gov,15.819268653228344,37.74329664925211,0.0,0.0,0.0,3.397905964524076,3.6288950686256576
cc_align,100,gov,25,flores,25.950354302478285,-17.652912165549743,0.0,0.0,0.0,3.112243675959093,3.5279804090847957
cc_align,100,gov,25,bible,-0.28574559164124014,7.513620262128439,0.0,0.0,0.0,0.8932609606372209,0.8957122889983021
cc_align,100,gov,25,gov,16.681725582498817,42.651541675540265,0.0,0.0,0.0,3.892428919489965,4.120810085474056
cc_align,100,gov,50,flores,50.472792464562026,-62.896500714820405,0.0,0.0,0.0,1.0622691351177516,2.0070436190871406
cc_align,100,gov,50,bible,6.503067822068823,-4.29484630738727,0.0,0.0,0.0,0.3414188835391096,0.6450743692043022
cc_align,100,gov,50,gov,16.53182801779864,49.894486638816325,0.0,0.0,0.0,4.975844340375803,9.401324236546007
cc_align,100,bible,1,flores,1.2635723261996008,1.2119065929210762,0.0,0.0,0.0,0.6752255015890385,0.7081299794786372
cc_align,100,bible,1,bible,15.898154857301277,5.716207315995775,0.0,0.0,0.0,2.6939787919427465,2.7477181568630535
cc_align,100,bible,1,gov,1.9062932171779694,-1.3068624042247001,0.0,0.0,0.0,0.5557571302656483,0.6101113230763908
cc_align,100,bible,10,flores,0.5567687563511905,5.338008012469517,0.0,0.0,0.0,0.9462529743373467,1.0033311730511123
cc_align,100,bible,10,bible,22.70833706465355,10.533576487706963,0.0,0.0,0.0,3.596506002915888,3.6314212453897823
cc_align,100,bible,10,gov,-1.0881443177866832,6.185223923052172,0.0,0.0,0.0,0.8440190982393119,0.942764563734979
cc_align,100,bible,25,flores,-0.6744617058109921,8.291910854168465,0.0,0.0,0.0,1.0913399300372693,1.1590145308378863
cc_align,100,bible,25,bible,29.801291740837666,4.529618313521865,0.0,0.0,0.0,3.5480553987022665,3.5676930807703084
cc_align,100,bible,25,gov,-2.4498043364492763,9.273243367353244,0.0,0.0,0.0,0.8984688873243287,0.97945465656641
gov,25,bible,1,flores,2.2601640466514374,-0.4954120385684289,0.0,0.0,0.0,0.9029512519865572,0.9807069709538834
gov,25,bible,1,bible,18.173747372863016,0.7736013787554197,0.0,0.0,0.0,2.3012904923822877,2.4229092889394046
gov,25,bible,1,gov,2.3157277408466177,-0.37271132152369135,0.0,0.0,0.0,0.8815979342342513,0.9674017836082993
gov,25,bible,10,flores,2.3793243355805527,1.8674356990151988,0.0,0.0,0.0,1.3359385045736576,1.5211004760935358
gov,25,bible,10,bible,26.134319301980096,3.55270396928592,0.0,0.0,0.0,3.627795816800299,3.6937167456545796
gov,25,bible,10,gov,-8.82550699882595,26.898260230428154,0.0,0.0,0.0,1.338121536383685,1.630901075691135
gov,25,bible,25,flores,0.8048843679306668,5.398720816331808,0.0,0.0,0.0,1.5458402824985185,1.7320128529717274
gov,25,bible,25,bible,31.680519036979845,0.3798580703091215,0.0,0.0,0.0,3.362320659413924,3.3862342114586514
gov,25,bible,25,gov,-10.571166112007207,31.212603284865597,0.0,0.0,0.0,1.589115063555277,1.8092141122060383
gov,1,bible,1,flores,0.4596701446658536,2.209538923518161,0.0,0.0,0.0,0.9187310515587951,0.991806099400077
gov,1,bible,1,bible,11.880902022949636,9.44327544544989,0.0,0.0,0.0,2.7588614192563314,2.8445312159857923
gov,1,bible,1,gov,-3.6287077716429375,12.165586889975033,0.0,0.0,0.0,1.0752969100213021,1.2171103134582324
gov,1,bible,10,flores,-0.45022509535162203,6.760453584881037,0.0,0.0,0.0,1.2511487358521134,1.4578671605761824
gov,1,bible,10,bible,22.845713210480977,8.177320538717654,0.0,0.0,0.0,3.8006735391875415,3.876540878278552
gov,1,bible,10,gov,-14.89887706177369,40.44377483946186,0.0,0.0,0.0,1.7935225519298221,2.0113891511733386
gov,1,bible,25,flores,-0.4161552238602616,7.304932835273898,0.0,0.0,0.0,1.3775777025586826,1.5551129084607387
gov,1,bible,25,bible,26.07666004325739,10.136869642199052,0.0,0.0,0.0,3.6375106401036823,3.6927223252533947
gov,1,bible,25,gov,-14.959405965714762,41.549241022707626,0.0,0.0,0.0,2.0710127548393915,2.1965774162289353
gov,10,bible,1,flores,2.3243517664371005,-0.769980055871798,0.0,0.0,0.0,0.8988641452388532,1.0015113905413389
gov,10,bible,1,bible,18.313998919112752,-0.25516703887681036,0.0,0.0,0.0,2.1682754126546833,2.304074927189024
gov,10,bible,1,gov,1.3601977083316925,1.6372633879067389,0.0,0.0,0.0,0.9582133829696108,1.0664026144275458
gov,10,bible,10,flores,1.736862095925999,2.9384928938700106,0.0,0.0,0.0,1.2512707485802466,1.4153461547975934
gov,10,bible,10,bible,25.76969243002779,3.523412199973219,0.0,0.0,0.0,3.4749437147034525,3.5574866660652584
gov,10,bible,10,gov,-10.380852129589949,30.659778613295387,0.0,0.0,0.0,1.4226824224719352,1.716252308611205
gov,10,bible,25,flores,0.3740375196314048,6.257237518001932,0.0,0.0,0.0,1.4063785118781138,1.5745847091155751
gov,10,bible,25,bible,29.414623657505196,4.351904697928941,0.0,0.0,0.0,3.513878588766951,3.528626740688477
gov,10,bible,25,gov,-12.141043310025664,34.811372986955014,0.0,0.0,0.0,1.3781381243263464,1.5527781445688955
gov,50,bible,1,flores,8.290089792133623,-12.154554457232333,0.0,0.0,0.0,0.3603984538911071,0.680934227959582
gov,50,bible,1,bible,23.59317140170247,-6.73599656505853,0.0,0.0,0.0,2.3424566110324303,4.425820511687666
gov,50,bible,1,gov,6.967762873263441,-9.652416778951437,0.0,0.0,0.0,0.3129762006916288,0.5913349652043137
gov,50,bible,10,flores,9.088012876415485,-11.83525269986095,0.0,0.0,0.0,0.26766871931063574,0.505731334098131
gov,50,bible,10,bible,28.42352006390438,2.9830454250331364,0.0,0.0,0.0,3.3498484399786794,6.3291793716656795
gov,50,bible,10,gov,-0.11117719171989683,10.680678203648709,0.0,0.0,0.0,0.159131560717787,0.3006620159446531
gov,50,bible,25,flores,7.845083178656033,-8.978759649031604,0.0,0.0,0.0,0.3435336518878194,0.6490699961397488
gov,50,bible,25,bible,33.304694342549936,1.5048989475246874,0.0,0.0,0.0,3.14858154295869,5.948907164190957
gov,50,bible,25,gov,0.40146759613819843,10.909048653999191,0.0,0.0,0.0,0.2265374242143548,0.42801816787428765
bible,25,gov,1,flores,9.572890596601994,-6.6893630671015005,0.0,0.0,0.0,1.907451219206101,2.2698715779088503
bible,25,gov,1,bible,2.210536674815709,2.1126773793484017,0.0,0.0,0.0,1.7138337478873473,1.878920143537024
bible,25,gov,1,gov,7.306879807365689,27.52211543946859,0.0,0.0,0.0,1.2738301886691812,1.5778761902171567
bible,25,gov,10,flores,23.22546125868732,-20.538030057208967,0.0,0.0,0.0,3.278024007206371,3.898387109310517
bible,25,gov,10,bible,3.0585299678212974,11.732877093371396,0.0,0.0,0.0,2.3082476113114008,2.5113472167919806
bible,25,gov,10,gov,16.79621491738864,34.321491149542545,0.0,0.0,0.0,3.395368879949912,3.62098502905294
bible,25,gov,25,flores,26.019974531295748,-22.05097280901094,0.0,0.0,0.0,3.3308593085535954,3.885334487354944
bible,25,gov,25,bible,-0.7500568386687793,21.041886725839593,0.0,0.0,0.0,2.572296547408311,2.7448630401659173
bible,25,gov,25,gov,16.355035709992645,42.09300332101755,0.0,0.0,0.0,4.034333563167267,4.245376695202101
bible,25,gov,50,flores,48.18579927155119,-64.11951982660362,0.0,0.0,0.0,0.7387724383191021,1.395831296119602
bible,25,gov,50,bible,17.637448382925218,-11.2980561068702,0.0,0.0,0.0,0.5658415384417373,1.0690969046536003
bible,25,gov,50,gov,13.794818351103611,53.93818826306477,0.0,0.0,0.0,4.792499633472,9.05491408352294
bible,1,gov,1,flores,3.370816248152928,2.9500044557953102,0.0,0.0,0.0,2.132017696543114,2.392087274578106
bible,1,gov,1,bible,-0.4718391772729677,9.086694342724998,0.0,0.0,0.0,2.0344905049640873,2.0918053074458105
bible,1,gov,1,gov,-4.374503624208856,44.70092512763787,0.0,0.0,0.0,3.1865552470947653,3.3333439580455964
bible,1,gov,10,flores,19.605106685547966,-15.434017530781285,0.0,0.0,0.0,3.430391562248372,4.018298585523815
bible,1,gov,10,bible,-3.7882588057179185,21.647830360376304,0.0,0.0,0.0,2.437603397017764,2.547191641784975
bible,1,gov,10,gov,15.3742063115426,35.35360203015999,0.0,0.0,0.0,3.5504923057147466,3.7828478196793465
bible,1,gov,25,flores,24.72378666580597,-20.87760758476692,0.0,0.0,0.0,3.5228157631854464,4.106130182969418
bible,1,gov,25,bible,-5.016414660176731,24.748206893293705,0.0,0.0,0.0,2.43142698505812,2.5392871266257817
bible,1,gov,25,gov,17.379083481169605,39.305125068804344,0.0,0.0,0.0,3.8774966787740897,4.133227771609858
bible,1,gov,50,flores,48.005111281136365,-64.47143820912426,0.0,0.0,0.0,0.6154852552639206,1.162893367616458
bible,1,gov,50,bible,10.456240917221908,-2.250940272839531,0.0,0.0,0.0,0.47734133764644293,0.9018852663564185
bible,1,gov,50,gov,17.10427402943772,47.234433900198205,0.0,0.0,0.0,4.882057219283416,9.224123532747637
bible,10,gov,1,flores,9.900861780481343,-7.847081830721281,0.0,0.0,0.0,1.917010009777153,2.232730454136839
bible,10,gov,1,bible,1.0778255525429388,4.269624724128624,0.0,0.0,0.0,1.728309677585514,1.8549080130486117
bible,10,gov,1,gov,6.634893317899955,27.544938051525065,0.0,0.0,0.0,1.420185208307456,1.6801231677163115
bible,10,gov,10,flores,23.02269707770717,-20.64702380397704,0.0,0.0,0.0,3.2808567611255186,3.8205595298083295
bible,10,gov,10,bible,1.1256765566962506,14.651790153295243,0.0,0.0,0.0,2.5342528547024634,2.676871809289769
bible,10,gov,10,gov,15.065175196459156,37.08460935486119,0.0,0.0,0.0,3.3820758041615404,3.606100293127766
bible,10,gov,25,flores,25.05577121514118,-20.786167480047183,0.0,0.0,0.0,3.4177753028800524,3.953459243699645
bible,10,gov,25,bible,-0.3964839846181788,19.264145323557987,0.0,0.0,0.0,2.550483977261857,2.747617034759903
bible,10,gov,25,gov,17.01639372517232,40.49086584169416,0.0,0.0,0.0,3.887064993148265,4.109932632217032
bible,10,gov,50,flores,46.71437076575032,-61.77676859549548,0.0,0.0,0.0,0.7377150537133983,1.3938334752923074
bible,10,gov,50,bible,17.36033725499133,-11.97210816667629,0.0,0.0,0.0,0.5963989896155897,1.1268319307024903
bible,10,gov,50,gov,15.439691889161764,50.76264463737423,0.0,0.0,0.0,4.775634831653265,9.023049877816796
