c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
7.687884434057693,3.0756922014383967,0.0013282977123370045,0.005471821592509469,-5.29613409653069e-09,0.008964160794003456,0.0024265304890420027,13.985648882362748,13.938351236285632
