c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
23.802442309633918,0.005707664237270897,-1.4977030101059534,-0.30280667026877073,1.0669082736974216,-2.316277285787357,-1.1526178592793206,-0.7522555247875911,0.013407646886515696,-0.6286225166398877,1.4608237154328096,-9.215122991257305,-13.308713047101028,-4.237199347005976,-2.4060458165634118,6.523341751517642,6.611652442523807
