train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.399802564239453,-3.3273948637983407e-09,5.772529630535726,5.8771720871450475
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.243805321910404,2.3875934415740414e-08,10.082443409448567,10.197644772969852
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.027041301517457,-2.981746744572322e-09,7.522475230922372,7.574475296216883
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
