train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,8.44777423593877,-0.00022498162418561966,1.0021368401756115e-10,1.2880507411793393e-06,5.751959763628042,5.785829339067389
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,29.370564473781222,2.1116130016951504,0.0001910187150644684,-7.498171733235467e-10,10.036579593271393,10.2528381508486
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.450069453577395,-3.4045761315920242e-09,-1.532023014029645e-05,-0.14975299393695893,7.399345057586792,7.441836691253405
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
