train set,c0,c1,c2,rmse,kfold rmse
gov,7.487028061048943,-4.044663129855478,-3.5957416197000937e-09,14.863339381148663,14.918435964823333
bible,6.039564688341458,-3.3289386923812735e-09,-9.164562521115983e-09,12.275518502923989,12.23644042042609
