train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,-25.5693861352131,-41.50404406935645,1.8804901195390271,1.910148847224322
gov,1,bible,-9.81077553425075,-14.624764794900003,0.6758649566020949,0.6759404666514375
gov,1,gov,49.62126298403557,41.933093251070446,3.550453534918597,3.6141018963806255
gov,10,flores,-63.94178894324821,-104.25305618584619,1.7473052171147483,1.8626346065979833
gov,10,bible,-22.12937959191225,-33.24983117592611,0.8277523630653288,0.8279296375420538
gov,10,gov,104.67926019128645,96.18797158053133,2.5751076989546724,3.528997163278084
gov,25,flores,-69.82047064272285,-115.69707199361638,2.081965779505092,2.2061479057427174
gov,25,bible,-22.648682441642894,-34.59705874127441,1.0222149921857544,1.0231972546351902
gov,25,gov,119.49082998904831,111.30908127820373,3.1386906178923346,4.403287336542441
gov,50,flores,-64.29325523219124,-109.84568315807718,0.2024370007069245,0.2971990878264356
gov,50,bible,-17.799231697925386,-27.940843314954336,0.09344068644111618,0.13718088432002729
gov,50,gov,128.8522299621698,121.0769928999388,3.7859387781632443,5.558161539068009
bible,1,flores,-5.418786789513019,-8.995413226057185,0.48602782455240084,0.4860661618465743
bible,1,bible,48.88789303573772,43.840681112282475,2.7936934144437133,3.225566322447451
bible,1,gov,-5.4944500604105455,-8.439166925660533,0.2980913310940521,0.2988943375203232
bible,10,flores,-9.666167429701376,-16.434350278889,0.6777783426784091,0.6800107491210339
bible,10,bible,79.05618090725378,70.73327341117721,2.959744368279364,3.7536286665392233
bible,10,gov,-9.898688520310996,-15.406043058578286,0.5217633905198078,0.5223915465328612
bible,25,flores,-9.908750099903585,-17.235809636030556,0.693960296108459,0.6939949508837427
bible,25,bible,88.21484918264697,77.66497262567363,3.0167847837670125,3.745988925522006
bible,25,gov,-10.729301988177616,-16.796344661600244,0.6337700415561935,0.635427836602348
