language to,c0,c1,"c2,1","c2,2","c2,3",rmse,kfold rmse
ka,37.72549362799215,0.07408621819595772,-70.63835539349768,2.473110296717955,29.619482194922625,3.9766072425341297,3.8160697045889087
gu,11.718961062707548,0.4958122553669422,325.572384403591,-1289.1877722107504,1257.8309203126244,2.9237450118866355,3.118699870195201
hi,19.2878134093481,0.14553452005424494,230.73715330952055,-1055.5447891463589,1084.7742767923073,2.615246781157692,2.9128476636893734
si,83.82423873805456,0.015846494087112615,-480.3912591309645,1046.001092345783,-787.7915185380564,2.455515670858408,2.8581525662505305
ta,45.10070024637735,0.04556661207287272,-111.39298825939866,29.389425373382608,71.3608018761203,3.415852238388302,3.472618328297957
