train set,c0,c1,c2,rmse,kfold rmse
gov,7.119678853303556,1.2180760664971814e-08,5.780935015953235,14.744878999818193,14.858520297325958
bible,7.022519290914079,5.700227586721338e-09,0.0007979060065462524,12.278850992948067,12.271892724631247
