train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,2.9170914616443,0.779238505041187,2.0144998045591027,4.892175034363717
gov,flores,gu,8.17003588954272,0.7855678797015432,1.6269274895214534,3.8965407039158677
gov,flores,hi,7.821100369367971,0.6421119582568638,1.8129213188415185,2.510813014969136
gov,flores,si,4.133795574962982,0.5635893229299429,1.186318208393885,1.6655493109501454
gov,flores,ta,2.3428235578521406,0.5723138793752147,0.6888051260855693,0.9186974323038801
gov,bible,ka,-0.4530117080766811,0.24952924570339413,0.1812539178361713,0.2869306246957826
gov,bible,gu,1.2721076264809386,0.39987917900607195,0.1374620632477619,0.210659860528736
gov,bible,hi,0.3198910906784203,0.3212032308383886,0.4380904776921383,0.5921056812022689
gov,bible,si,-0.5949594633483895,0.1834313935538992,0.10623454769441544,0.17442797323871861
gov,bible,ta,-0.5661587412226559,0.1882820088672607,0.11849144273382892,0.17545156590497687
gov,gov,ka,15.402828048948539,0.9437128452862669,4.677685306964721,12.849244428910907
gov,gov,gu,23.748324338835072,0.8469493117600838,2.421152011881902,6.080982904227297
gov,gov,hi,23.199025135899525,0.7030158653475147,3.5119367408940456,4.936794222543566
gov,gov,si,28.56260370140148,0.8142785624547958,5.875368209649549,8.34892634756239
gov,gov,ta,24.108924180347064,0.752094639676022,4.118201536225499,5.726148802930495
bible,flores,ka,-0.27218631797923565,0.2878940079851858,0.15510769531459292,0.21620239129255261
bible,flores,gu,1.0527992003942195,0.373550569516326,0.246828724361766,0.4300238496653526
bible,flores,hi,0.4440451080366548,0.2758861022748874,0.11112563322137407,0.16872187595305152
bible,flores,si,-2.8334195816403217e-07,0.20484882524066778,0.12986986121375593,0.12928589351800127
bible,flores,ta,-0.031394310015049484,0.21556442729803674,0.09908330343341554,0.08928862805316529
bible,bible,ka,13.429328496295922,0.856853804361933,2.391471262860073,6.0191152734815
bible,bible,gu,16.615094384541553,0.7885843551947044,1.564358505828109,3.7406667161785374
bible,bible,hi,19.05709100739894,0.8210911454740963,1.6966790267468985,4.1218029298574015
bible,bible,si,22.980833338725358,0.8748599548632057,2.642400123254826,6.7407339272209255
bible,bible,ta,17.04628795794189,0.8470429924446716,1.9893333945996976,4.9257183518710645
bible,gov,ka,-0.520911945908875,0.12294726262991355,0.10546158517183296,0.19129301746096306
bible,gov,gu,0.13992031151182632,0.32286378962334517,0.10446799732170568,0.16293390861418292
bible,gov,hi,1.1660916257944458e-08,0.199994486656218,0.13786071344973053,0.1836538470406671
bible,gov,si,-0.40886923761264,0.07719595419767472,0.11173525704716551,0.16978539257902478
bible,gov,ta,-0.5088679803017899,0.07719544608353918,0.11173604705276226,0.18944172447562746
