train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,kfold rmse
cc_align,25,gov,1,flores,6.827113887918199,0.10601262246213584,2.3023220011521417,2.911797467794694
cc_align,25,gov,1,bible,0.30261971961164413,2.99872889026004,0.6502473973182238,0.8533772260612085
cc_align,25,gov,1,gov,17.447686475201593,0.5517107903452946,2.534118667587402,2.681960224396271
cc_align,25,gov,10,flores,14.211563451689065,-0.09162107787645717,3.4477758944868806,4.415479666119887
cc_align,25,gov,10,bible,1.4707836293029048,1.3325693561286176,0.8521539616382428,0.9195836753952429
cc_align,25,gov,10,gov,32.25588070437986,0.18548101647224166,3.809853707477081,3.8585750921966095
cc_align,25,gov,25,flores,16.614449401347873,-0.18123565449076906,3.557319564320547,4.536826741682731
cc_align,25,gov,25,bible,1.4119280398668195,1.7584141654011987,0.9051981833170291,0.9929951938276053
cc_align,25,gov,25,gov,35.27715369512264,0.20255884293045828,4.275436412258214,4.322208773429176
cc_align,25,gov,50,flores,37.347894395026216,-2.0206853258777784,1.8212827432681467,4.179466784380886
cc_align,25,gov,50,bible,3.488423996327389,-0.1259839105493003,0.5876141382521579,1.4961645097663394
cc_align,25,gov,50,gov,40.82277105204173,0.10529344110838049,5.4186484959940735,33.58137558526297
cc_align,25,bible,1,flores,0.886727800487544,1.4264513312915403,0.6402525542751507,0.7442542068263
cc_align,25,bible,1,bible,19.152720540224657,-0.11144503919373563,2.7043922926195005,2.706321295461608
cc_align,25,bible,1,gov,1.006675419295203,-0.014836450926548915,0.4939614606106526,0.5889829081480673
cc_align,25,bible,10,flores,1.5236741448898115,1.3657971902207369,0.8678903784291766,1.080648255008855
cc_align,25,bible,10,bible,30.690993031827336,-0.22110820620667718,3.4773606377171915,3.4864219355568564
cc_align,25,bible,10,gov,0.6613183698760069,2.0551998543159695,0.8046142391586267,1.0327648777275995
cc_align,25,bible,25,flores,1.359632962756287,1.7844933892503627,0.8689385223465612,1.0596730491967221
cc_align,25,bible,25,bible,35.08946958886886,-0.21999460958931916,3.453783138613594,3.47343870506944
cc_align,25,bible,25,gov,0.7729211006556876,2.11100718987773,0.83793115727089,1.0750388544357639
cc_align,100,gov,1,flores,9.09626933555825,-0.17259320010963522,2.1431003793310133,2.6681771238338166
cc_align,100,gov,1,bible,0.562846643821623,2.1021672857665004,0.6490601467857003,0.8490009967533948
cc_align,100,gov,1,gov,20.513345625582136,0.3486459400050777,2.2041347309632724,2.269385854785959
cc_align,100,gov,10,flores,15.213093541798745,-0.031462346448118295,3.2866098775072627,4.18220071871942
cc_align,100,gov,10,bible,1.6013614508766305,1.5431166361881608,0.7899520113247559,0.8621111168717628
cc_align,100,gov,10,gov,32.41809152933435,0.21076906793704897,3.8590161003187253,3.890711305084803
cc_align,100,gov,25,flores,17.423274355991246,-0.09731262743718146,3.244042249154912,4.016410193266189
cc_align,100,gov,25,bible,1.751744815176197,1.6120013215073317,0.7760755066631273,0.8122023617282861
cc_align,100,gov,25,gov,35.726070293371784,0.19962392730263132,4.420675022289786,4.440691933969062
cc_align,100,gov,50,flores,38.64131644499904,-1.8661904550628976,2.1557479543458635,4.9581907310216975
