train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,6.097897594013447e-07,-9.476505559685506e-09,-2.048869839230943,8.244335079825515,8.286766928037956
gov,10,-6.878380961260834e-08,-2.8009157331385053,-0.7334039737518857,14.070955516764258,14.168631617331334
gov,25,-4.767675022843146e-10,-3.02668755788755,-0.698978381232377,15.470694730654523,15.549989206278408
gov,50,-2.325204936080845e-09,-0.004694397501363464,-3.233432794577213,17.23250940330646,17.29597059939008
bible,1,-5.420522138559004e-09,0.002436106845778531,-1.7094333373777344,7.946047397783931,7.929924338534629
bible,10,8.812236059413162e-08,-2.2006378120010948,-0.6993456961532803,12.467266151756247,12.451687908420954
bible,25,-1.0278038574599313e-09,-2.6284389942772703,-0.5332396481256972,14.286129023523083,14.279613845902782
