train set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,9.741303070152297,-2.840196978880494e-09,0.061617020549798666,2.650681793909619,0.0075145459222947745,14.911458791315006,14.937072011615799
bible,5.84347997263473,-6.799995970033054e-10,4.743215341960756e-05,1.6300339443241418,0.09138263209170612,12.280407511845786,12.242292186686397
