train set size,test set,c0,c1,rmse,kfold rmse
1,flores,-5.7720553885605925,-8.864051436569872,2.145227260719443,2.228535283611888
1,bible,7.312072930488625,-1.651134053235006,8.400446416712802,8.57204067871292
1,gov,1.3849211824551446,-8.733662784101199,9.572819595085551,9.857045942143593
10,flores,-6.2264617954993815,-13.643552316015207,5.161346723482613,5.338449211683475
10,bible,16.278912071990284,1.4775815590509715,13.076754184463319,13.332767677033791
10,gov,16.88757243550051,-1.1731308033578378,16.945792250586024,17.345512279635095
25,flores,-6.782856442688707,-15.642259058470486,6.219686487275785,6.438575318026052
25,bible,19.161193418238433,2.0857994968252087,14.898741557613949,15.187334872539367
25,gov,18.46406068911277,-1.6080263900491483,18.823227008183583,19.26213781852882
50,flores,7.719115626365669,-7.072955256494646,3.4185767018845308,3.8128066263461142
50,bible,1.1777994919404406,-1.079206771272756,0.873053390247253,0.9737596589939698
50,gov,23.01242078488529,-21.086006856931736,5.336873824836243,5.951490464787066
