c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
33.719399409633404,16.475416875678796,-7.262211706745647,-67.93966688546551,0.0,0.0,0.0,0.0,0.0,0.0,4.808431900729351,4.838635381044386
