c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
3.547234267671095,0.6057224963847371,-0.02405979230144543,1.4221518661292114,-4.753643461751244e-10,3.038523342075911,2.580682566719364,13.99057174010952,14.078340919824004
