train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,8.393045920965234,3.6134706173045646e-07,-1.1877667468884023e-09,-1.8219453929270038e-07,-3.258527249757759e-07,5.775459250387269,5.722882977286144
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.19133266272029,-5.024053275503188e-10,7.892886521739238e-07,-0.00023498584096637044,6.424501022339357e-07,10.095608776890254,10.248315731801478
bible,flores,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.938413920293733,2.4182435602779758e-05,7.212292464393467e-07,-3.1370712119774274e-09,0.0008427466842236602,7.5517129232464955,7.574665001983533
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
