train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,0.0,0.0,0.0,5.107641334314694,5.107641334314694
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,2.3544570788359267,1.1330894875213022,2.2166785645727356,3.677105125796947,3.581625367867147
gov,10,flores,2.514861197809097,2.8892679936202246,0.1287287556312618,3.958072656280446,4.0379527375539785
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,2.6192096321103335,3.4340170019301466,1.3332687535166123,2.189074866384599,2.3562051358833562
gov,25,flores,2.7369935199354445,3.3159468369376452,-9.263254361105723e-10,4.48623871701048,4.624841287275294
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,2.7724913434623093,3.397291094977519,1.4290641683478515,2.51219203221917,2.8330462018022162
gov,50,flores,2.6926649468089985,3.2913546033587453,-3.3715265572521567e-09,4.1330289905410815,4.322087961014362
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,2.9727506938882526,3.472761514027544,1.3485082565040234,2.791637051533073,3.6924808337858113
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,2.261960858808141,2.1858168074812506e-06,2.891050847817355,2.963473873228048,2.8417879818812044
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,2.4246019531812992,2.92773643784558,1.4639106198783953,2.909965973721721,2.9568035396544694
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,2.4562789788497796,3.863025539575653,0.9924192892770841,3.013577900586843,3.121104636906833
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
