,models,Normality p-value,AIC of centered model,BIC of centered model,LogLikelyhood,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,4.932895075021537,5.7054837972613175,-1.4664475375107684,0.5024982621464127,0.0,0.06595052848950213
1,poly2,,5.217341035710226,5.989929757950007,-1.608670517855113,0.46583192323240663,2.0431156778126925e-32,0.0439087326968503
2,poly3,,3.351613433866878,4.124202156106659,-0.675806716933439,0.6649503802621879,0.0,0.6381593185473147
3,exp,,14.228050385304066,15.000639107543847,-6.114025192652033,-4.081632653061225,1.386669559958811e-30,0.6828959030220623
4,log,,14.228050385304066,15.000639107543847,-6.114025192652033,-4.081632653061225,1.386669559958811e-30,0.6828959030220623
5,power,,14.228050385304066,15.000639107543847,-6.114025192652033,-4.081632653061225,1.386669559958811e-30,0.6828959030220623
6,mult,,14.228050385304066,15.000639107543847,-6.114025192652033,-4.081632653061225,1.386669559958811e-30,0.6828959030220623
7,hybrid_mult,,7.725519991887741,8.498108714127522,-2.8627599959438705,0.0,0.0,0.6828959030220627
8,scaling,,14.228050385304066,15.000639107543847,-6.114025192652033,-4.081632653061225,1.386669559958811e-30,0.6828959030220623
