train set 1,train set 1 size,train set 2 size,language to,c0,c1,rmse,kfold rmse
gov,10,1,ka,32.855233168592,-6.086270173606633,0.19225365166478514,0.2540249735884745
gov,10,1,gu,26.894705129945738,-3.9228032798186914,0.5229323187036576,0.7090158981816473
gov,10,1,hi,34.496757002739976,-5.135671865931301,0.31204084288872336,0.4176548546059948
gov,10,1,si,86.20909000176867,-8.104482896094432,0.44489092132504415,0.5189338003874155
gov,10,1,ta,35.934696940560656,-6.490425842771058,0.45212219491150635,0.5427129350241474
gov,10,10,ka,42.48978398914454,-5.635208588066253,0.2431139228963705,0.32034638415513944
gov,10,10,gu,32.97138287338257,-2.9848769099836674,2.046461662607025,2.8075149495345437
gov,10,10,hi,44.872797575822204,-4.832041823644586,0.8609041441449025,1.143198247266031
gov,10,10,si,69.3152220591967,-5.767121098859168,2.514107258569846,3.00965277366193
gov,10,10,ta,41.38850200136266,-4.629641428931422,2.1777227125158665,2.7061302310827897
gov,10,25,ka,49.05680217933411,-5.878942858640411,0.13672473604131918,0.1794782033105374
gov,10,25,gu,37.30077194925233,-3.0864965089279313,1.9049067884384125,2.6088375555626198
gov,10,25,hi,50.68849292814224,-4.916472601601977,1.0214900366558826,1.352785981481422
gov,10,25,si,78.54678293031648,-5.937216760052112,2.6297498539838617,3.1362690081281954
gov,10,25,ta,47.48045124556337,-4.539662542326982,2.5405835767084013,3.1701485511519154
gov,50,1,hi,34.857638768380745,-5.000492399962675,0.16076800245604786,0.2161278230275745
gov,50,1,si,91.86008185916278,-8.192910412925096,0.37005660675563407,0.4316986044568799
gov,50,1,ta,35.657758724480956,-6.075929162533881,0.37088899726700236,0.4524686659525368
gov,50,10,hi,44.79107198295654,-4.776127125824627,0.7849568577585265,1.044494007643673
gov,50,10,si,71.48792128839403,-5.873523896271856,2.3462728193606903,2.8058181509267923
gov,50,10,ta,42.29562921920396,-4.621960438985517,2.1946041051917455,2.7295512681365204
gov,50,25,hi,50.56638360393165,-4.823849656152773,1.114313103457839,1.4781105272058563
gov,50,25,si,81.10967888249475,-6.089573060988897,2.3659645655584933,2.816659695442966
gov,50,25,ta,47.15883922273724,-4.500558719906383,2.502959840666664,3.1301538197291685
bible,25,1,ka,68.09028278863293,-6.585889956536517,0.027570807326760757,0.35164436891163064
bible,25,1,gu,67.58831341802727,-4.942478473952722,1.0649163456136677,5.679272006303512
bible,25,1,hi,53.83150086794349,-5.048566761572601,0.5242768065080065,3.8824731341991225
bible,25,1,si,65.47069101329825,-5.845926631474035,0.07632424270731958,2.2496975543166653
bible,25,1,ta,64.41123387931907,-6.345094817252668,0.4327016342952655,7.625754345614445
bible,25,10,ka,61.70772718156589,-4.741092930871561,0.17604607073593506,1.5096626659614876
bible,25,10,gu,61.51580578459293,-3.460333809262513,1.3783996741114173,5.505772251166282
bible,25,10,hi,51.819731285577056,-3.3007799438622247,1.6446943018318951,7.188526572110974
bible,25,10,si,62.59610586460789,-3.8825884062731606,2.6195299041460824,18.376781388238566
