train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.3933917027970315,-5.506795338632651e-10,8.774243528029588,9.066102821340621
1,gov,7.382001428763026,-8.591114254723035e-10,9.946806363655686,9.731120019563965
10,flores,4.5600002662536,-3.6044042950418505e-10,5.945956497469448,5.7341734101056145
10,bible,12.320971976019583,-3.7407502556320246e-11,13.318254472178761,13.62964163926707
10,gov,15.729619624477,-8.112993802966347e-10,17.101749906789813,16.951499473950747
25,flores,5.912533584593712,-8.675457020343497e-10,6.954368110182946,6.720943896612867
25,bible,14.83494951317246,-2.1625225227756014e-09,15.076384073872992,15.450503848714794
25,gov,17.532057335064728,1.4572122357889925e-08,18.98914999447294,18.825399676477293
50,flores,11.699902017464655,-4.951874871962576e-10,4.235228044646242,3.5755131519643224
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.844101122401185,-1.537005436226648e-09,5.888845322036134,5.61146139357521
