c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
13.219365030894238,12.272456007509101,-3.6690463110745353,5.14818645849764,1.6974572758982054,3.449075756241298,0.225113536674645,0.41744298881925446,-2.2303264677779255,3.0939309948858433,-1.6230684348496183,0.10634390121931792,-11.695493148308046,-3.0093348784695237,-3.6959156617811093,12.95757617442082,12.980918659176766
