train set,train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3",rmse,kfold rmse
gov,1,10.553281549746442,5.297472331443382,2.6618561421346363,1.3370524031323814,4.637770874136296,2.0360981022177485,0.893864915800734,6.009543071155105,3.76154942658599,2.389597038908143,0.2828961463593637,-3.9480883806262503,-5.220948267739635,2.38621862721839,-4.963222487135894,-11.57764782638871,4.85902860429167,2.134245252640768,0.9110638069039957,8.055722613784203,8.459304636480637
gov,10,17.777450280262364,5.358495592956949,0.5621659421782125,-0.9927946098453727,3.10984969707193,-1.2102715428300899,-1.929539982158822,0.15980714519581785,-3.426016076577168,-3.1831946546559995,6.588375065675532,0.07783053706607201,-3.35478802626303,7.684578314386547,-1.3998751073935847,-9.576139560831548,-11.095290573661906,-9.902924464452868,-5.603397457407725,13.95729996234181,14.666811892796597
gov,25,20.204807253353525,6.008405390802363,0.5440187442264898,-1.2035317753600319,3.0717951918530013,-1.8303018452318887,-2.5309722740122735,-0.22088845335615406,-4.325005350774845,-3.95765189703569,8.247028164970995,0.9548459938769445,-3.077287628205395,8.88540350212319,-1.30446168513779,-10.47289572856395,-14.812245814518308,-12.792643050825516,-7.178946831834067,15.323779632672927,16.08858201290696
gov,50,10.243314495600591,2.9467563882776733,0.16812679841363767,-0.6990846456216694,4.036721591316924,1.5076120957079377,0.5132892012811031,-4.363048686165692,-6.183255759127015,-4.87194718229097,4.764090284014641,2.1549134638710736,1.0028578294489776,5.142972767596343,0.5528633276153065,-3.578158683843954,4.09744719172376,1.6386181343346091,0.6555466172646777,17.182031958481268,17.875011938646352
bible,1,4.1377981943999265,3.007687594730118,2.06704646747273,1.372036607852036,3.9901947304427097,2.9362092020966015,1.9281069983556882,1.9551991183919557,1.1234331238023452,0.6932367583871881,-0.14101497894623607,-1.119023547441789,-0.8652272600766527,0.016861897355328864,-3.6908274635042626,-7.029154981616301,11.221716291164586,7.3578890733948885,3.80488861913556,7.74249457361079,8.012714780627173
bible,10,6.224584712598,3.3439080749012606,1.8115326551291033,0.9905343208684076,3.8693086830021373,2.316020743913405,1.342543002608814,0.4636808783037346,-0.786870786997792,-0.8123250311280578,2.016146897535478,0.587175046095473,0.3171097749279792,1.5150826058787674,-2.7157772550465475,-6.5286890090073895,7.707848838704966,4.645450397972205,2.326293807546137,12.330396624423962,12.7549514222414
bible,25,6.572094505000674,3.5324355030111865,1.915566510817554,1.0425999533389994,4.149088143702708,2.504669233360544,1.4662210899747008,0.6047956454004327,-0.7150775039096353,-0.76851837859743,2.050233189913064,0.5270003043929926,0.2446786402397883,1.766629927194088,-2.5540216930145907,-6.442718071509552,8.418663654790102,5.107461472975615,2.5631999929951252,14.15170190050404,14.637078269172054
