,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, 1.0]",0.0,[0.0],3.4639031785375054,[0.0],8.4037674006848
kfold,[-1.0],0.04331695279556106,[-1.0],51.93456350646891,[-1.0],2434.7899378304032
