train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,3.1392440283415457,-2.6329489131899757e-09,2.5598236940371333,8.734930591152757,9.032280752159584
gov,10,7.682205374623291,-1.86860098870226e-09,6.298361953402533,14.316718790163279,14.363979873231637
gov,25,9.073767707370296,-3.3141902617871844e-10,7.377275064887293,15.662091385772463,15.984097033118822
gov,50,9.744794185227443,6.687504988405428e-09,7.891135827943169,17.435276754596956,18.053591452263085
bible,1,1.988907906800256,-1.6463117025075358e-09,1.6639726927877658,8.287739986991728,8.124196498794115
bible,10,4.362746638459072,-3.4716886380007414e-09,3.647315915505848,12.668754241588585,12.540470913116822
bible,25,5.231848592356028,7.74363317316816e-09,4.377541250978166,14.445779073041768,14.320160983611819
