train set 1,train set 1 size,train set 2,test set,language to,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
cc_align,25,bible,bible,ka,7.997784718228512,7.246710607583386,-0.7648115933330163,0.02031626853922068,5.878992488901326e-10,2750.4856274067897
cc_align,25,bible,bible,gu,9.422641033058047,8.39078178524594,-0.9387693167089788,0.025346472785848125,1.4793691238765762e-08,3245.5071899771547
cc_align,25,bible,bible,hi,10.65157802769317,9.592867703894846,-1.0734060957743576,0.028960354510969514,5.586999370978666e-09,3670.9074670710124
cc_align,25,bible,bible,si,12.662282490652625,11.247257178080268,-1.242894278441045,0.033354573573309045,2.0865951876929733e-08,4301.091327958106
cc_align,25,bible,bible,ta,10.009042671032056,8.717395125447306,-0.9519497165816257,0.025511977731607356,3.327786027782862e-08,3395.6872724893274
cc_align,25,bible,gov,ka,-0.5576298963688991,1.318290673715861,-0.16526166793667138,0.004600889952889042,3.6772978650751625e-10,11.396400901978222
cc_align,25,bible,gov,gu,1.9371260864909794,-0.4116200253223154,0.07679430326033651,-0.002300356159432675,4.775040131396095e-09,109.42679482220186
cc_align,25,bible,gov,hi,1.7638588199940615,-0.1951694184772561,0.0322475209931461,-0.0009369167346414463,3.3349333793818086e-09,96.8742731197526
cc_align,25,bible,gov,si,-0.7293586549315957,1.6175059032115355,-0.19344616450499724,0.005298916094017094,4.7011396757055884e-08,27.449434729572978
cc_align,25,bible,gov,ta,0.47772274784253393,0.01539606808660729,0.007125408821662747,-0.00024422432240993704,4.3302371064920425e-08,9.75490992570589
cc_align,100,gov,flores,ka,3.917147892966748,3.6283772965878467,-0.3546936619776516,0.009168445339413727,1.5639356594386064e-08,1348.8920009396322
cc_align,100,gov,flores,gu,6.129913450117251,5.6317505035611894,-0.5766850536497363,0.015021086879483121,7.55982136036872e-09,2115.4111178545822
cc_align,100,gov,flores,hi,9.509845049130762,1.2369247921390778,-0.04732305366591081,0.0005532123960695389,6.646518689688359e-15,356.6643961833599
cc_align,100,gov,flores,si,6.349187452758881,0.989296674225246,-0.03893552532123964,0.00045139833711262323,5.17892563931115e-15,230.36465860264204
cc_align,100,gov,flores,ta,4.862925170068026,0.8675986394557829,-0.030872108843537444,0.0003482993197278915,9.930136612989092e-16,172.91562743846802
cc_align,100,gov,bible,ka,-1.0911609466713754,2.254701245831698,-0.27098273031209213,0.007442421519739257,5.561983268177934e-09,156.70465430091636
cc_align,100,gov,bible,gu,1.9183458619101554,0.9759375643656577,-0.0967841211223635,0.0025006906067469377,2.448260026184196e-09,117.25229343093162
cc_align,100,gov,bible,hi,1.3198790627362054,0.3954860166288737,-0.015544822373393798,0.00017974300831443682,9.992007221626409e-16,59.15090908611253
cc_align,100,gov,bible,si,0.6982615268329552,0.3146114890400606,-0.01303182161753591,0.00015880574452003032,2.2887833992611187e-16,87.09460893785551
cc_align,100,gov,bible,ta,0.6174225245653816,0.39687906273620566,-0.014461526832955408,0.00015993953136810284,1.472877282518059e-15,79.67925501704917
cc_align,100,gov,gov,ka,11.221302610007147,10.049752194953351,-1.1004842947114275,0.029429604909499425,6.649795441151497e-08,3847.3895206604493
cc_align,100,gov,gov,gu,13.899122060414374,12.363297162785603,-1.4002079069365032,0.03778869700513759,7.6619184142455e-09,4777.69475559401
cc_align,100,gov,gov,hi,21.615287226001513,1.749387377173091,-0.0654060468631897,0.0007314436885865453,7.105427357601002e-15,838.6938538819054
cc_align,100,gov,gov,si,24.946541950113378,2.649719954648526,-0.09735351473922903,0.001091609977324263,3.552713678800501e-15,940.4063719944967
cc_align,100,gov,gov,ta,22.172014361300075,1.999977702191989,-0.07280030234315954,0.0008082388510959946,3.552713678800501e-15,855.3150854237664
cc_align,100,bible,flores,ka,2.229824969673568,-1.1965189836805132,0.1716207215221359,-0.004926707285047177,1.549314999150431e-10,221.214984652767
cc_align,100,bible,flores,gu,1.9086564079993433,1.0926131718154868,-0.10392755068442604,0.0026579669423600267,2.267769227157606e-09,151.96416791853198
cc_align,100,bible,flores,hi,1.9312303933766262,0.6277306861831525,-0.060502823535992525,0.0015417450983706321,6.479855765768539e-10,2716.5281392352913
cc_align,100,bible,flores,si,1.3326704341669544,-0.05617023170847286,0.02430084033570349,-0.0008010521504819289,5.402762177087942e-09,11.692732996902848
cc_align,100,bible,flores,ta,1.937544657421438,-0.4104675757143714,0.0751730972774621,-0.0022501786280304365,2.058588028981495e-10,108.37269207781708
cc_align,100,bible,bible,ka,8.707659252278626,7.8194906543987415,-0.8499415092793771,0.022791585131990033,1.0088000617852994e-08,2991.1080400481233
cc_align,100,bible,bible,gu,9.534519404845664,8.487536817052911,-0.9476069904494421,0.02555081146878594,2.478281527519229e-08,3277.108403267046
cc_align,100,bible,bible,hi,11.008460665741378,9.87742887266443,-1.1161186952140714,0.03022912012968973,2.1179912477482802e-08,3785.6004122114055
cc_align,100,bible,bible,si,13.065521853254346,11.816712558646504,-1.3176685658048226,0.03543420913975413,3.189572990470565e-08,4549.989486590921
cc_align,100,bible,bible,ta,9.123684646557939,10.296369805961497,-1.151074586636514,0.031020075958538233,3.358344491903881e-08,3496.2703273255242
cc_align,100,bible,gov,ka,-0.9330642443474861,1.9723228651255404,-0.24607606557149705,0.006817442150264145,1.5550522823215911e-09,88.8664519201137
cc_align,100,bible,gov,gu,1.9194992362291212,0.06273383299814958,0.018459741961926363,-0.000692811762392798,3.309899460333123e-10,23.439987397555697
cc_align,100,bible,gov,hi,1.9356927706922311,-0.16676382946214496,0.03204346223439137,-0.0009724006995603306,1.5965919653062189e-09,96.9525898125382
cc_align,100,bible,gov,si,-0.8625978784553775,1.8780652979692949,-0.22149928082522174,0.0060318730310941725,1.0021283064267172e-07,82.45138416045774
cc_align,100,bible,gov,ta,-0.23687725526387052,1.0494474775332214,-0.11568069500737159,0.003110471980543532,5.445646432976895e-10,24.42365316880887
gov,25,bible,flores,ka,1.920826252026958,-0.27251970233404166,0.053321202127752584,-0.001627749441505194,1.3738401267604948e-09,50.04638133516979
gov,25,bible,flores,gu,2.0742005650167465,1.5862631982896784,-0.16480770990566007,0.004343938442801271,4.709905600707622e-09,594.6457233470206
gov,25,bible,flores,hi,1.931073715161638,0.6277982028100426,-0.06040316502077811,0.0015312607585656797,7.916486621056423e-09,2716.4704042083727
gov,25,bible,flores,si,-0.150325543225669,1.290482231983051,-0.14400243400372695,0.0038457466237427364,7.953736790084429e-10,180.42872542234076
gov,25,bible,flores,ta,1.3179591265528185,-0.03569562726831646,0.01833055877687818,-0.0005940587315452487,3.869845512400123e-10,13.128983560791315
gov,25,bible,bible,ka,9.114589540864028,8.158367919441961,-0.8970657722249737,0.02410830848727627,1.981627741523526e-09,3130.10587958836
gov,25,bible,bible,gu,9.605785578684971,8.529219309338131,-0.9610076250157964,0.026002783828658317,2.704527886477085e-08,3299.347276325215
gov,25,bible,bible,hi,10.650908637088508,9.59244555744138,-1.0723098860931954,0.028955624399043214,3.8783789586397204e-08,3670.337846791963
gov,25,bible,bible,si,12.717189576832478,11.288959426177062,-1.2392691437269385,0.03312013053427626,5.880206938681442e-09,4307.85777905475
gov,25,bible,bible,ta,9.650006906336605,8.556806996228476,-0.9317730872252523,0.02495923185304233,2.7251372869006302e-08,3300.642856407937
gov,25,bible,gov,ka,1.9000160131795547,-0.13512936448551513,0.03629119438441927,-0.0011778418198342547,2.629247135069881e-08,94.36997764049515
gov,25,bible,gov,gu,2.023909185170138,1.7073361377121241,-0.13438670923929258,0.003141400361382405,8.086766513564409e-09,613.054969978298
gov,25,bible,gov,hi,1.918355629402099,0.7518523599304214,-0.07207901154217837,0.0018710219255167065,1.640763624692985e-10,517.1011626555407
gov,25,bible,gov,si,-0.43066130912237266,1.7876946288371736,-0.16098559828042752,0.003952274848861192,2.1462337913764758e-09,198.699729584377
gov,25,bible,gov,ta,1.6713995145562193,-0.3762843357052644,0.10832597457171875,-0.0034411536146719385,1.1086880913810055e-10,52.615278727240806
gov,1,bible,flores,ka,0.08756444871522773,0.6777320841350446,-0.0670351638438806,0.00173863109444949,2.7034795404941654e-10,23.56623409972256
gov,1,bible,flores,gu,1.93923979843159,1.2821555277460603,-0.12459391474237207,0.003198596398202118,4.5234169986787005e-09,265.56482550346817
gov,1,bible,flores,hi,1.9417995972242965,0.38953364767707205,-0.03210678439236613,0.0007735423651891782,1.6596922209497246e-09,2646.321916548362
gov,1,bible,flores,si,-0.7307408065596106,1.8310815564241703,-0.2058451946503753,0.005504444707355465,4.572449784952053e-11,150.77761157339444
gov,1,bible,flores,ta,2.3526107591310086,-1.4466799863948907,0.1997278035907299,-0.00565859125398281,8.619624320824988e-09,202.74947128431157
gov,1,bible,bible,ka,7.0282672734312,6.407330912065959,-0.6527739638341468,0.017175819988563684,2.4051567515424793e-08,2414.652901943979
gov,1,bible,bible,gu,8.769232129115938,7.87003829401926,-0.8624453823659096,0.023174923167939603,2.0824320817765816e-08,3010.702901151349
gov,1,bible,bible,hi,10.487499313735261,8.510139657374147,-0.9222778746563349,0.024638891578374865,6.9111983334538675e-09,3451.697030642755
gov,1,bible,bible,si,11.834696520185968,10.573927421703658,-1.1389444380796998,0.0303204730711686,1.3349928402373662e-08,4043.4929297694116
gov,1,bible,bible,ta,8.987967275280125,8.051013674491054,-0.8619808706087828,0.02299998303955209,3.591831922703773e-08,3079.5998555698047
gov,1,bible,gov,ka,-0.33919059582118494,1.5126402199442344,-0.1782915908248505,0.0048419474792144425,1.1100017624793838e-08,183.58246763402283
gov,1,bible,gov,gu,2.687059874016191,2.4276776855966853,-0.22019301002241767,0.0054554642720059535,8.004833168265167e-09,901.7798416424295
gov,1,bible,gov,hi,1.9041713957713484,1.0912075657433995,-0.09784746630984997,0.0024684995778748247,3.0126704267895554e-09,148.96360826837562
gov,1,bible,gov,si,1.8663703826304479,0.6475970441293857,-0.01380563081936951,-0.00016177774231929983,1.05084579359677e-08,1702.2723930438826
gov,1,bible,gov,ta,1.8610847426002552,0.6475485769136015,-0.00832972275201822,-0.000303598236507554,8.515427884507839e-10,1697.3538915668526
gov,10,bible,flores,ka,2.1678190735848943,-0.7819804205672399,0.11756594800079545,-0.003404609667834278,4.9945579988654274e-09,67.600477290185
gov,10,bible,flores,gu,2.033581051098876,1.5203101856810088,-0.15806062372353513,0.004169379464580935,4.318763245623658e-09,528.860829895333
gov,10,bible,flores,hi,1.933625659399578,0.6267408316875623,-0.061961610058684204,0.0015951270294462642,4.653008523821805e-09,2705.2637264524787
gov,10,bible,flores,si,2.3516951322352004,-1.4458583789863682,0.1998403956624986,-0.0056771509085849475,1.1533077163226733e-09,202.63400123047361
gov,10,bible,flores,ta,2.3473129976134097,-1.442270150993391,0.2006464050262135,-0.005689251991545239,2.2801842649290947e-09,202.00277881995595
gov,10,bible,bible,ka,8.944007220438317,8.014313250926856,-0.8820370344354609,0.02371656371382746,3.7160941101607075e-10,3073.2854948016693
gov,10,bible,bible,gu,9.492388269405946,8.42667743346528,-0.9445627643703446,0.025497113832031033,3.02193630532325e-08,3262.0345405697312
gov,10,bible,bible,hi,10.463504740644035,9.462123103892322,-1.0540479084962622,0.028420055070220922,5.133315183773649e-09,3612.0162899740917
gov,10,bible,bible,si,12.309971771140653,10.956076665978994,-1.198086292877551,0.03203789085618513,2.0267374690852286e-08,4198.836289679151
gov,10,bible,bible,ta,9.345922400956553,8.334241027880728,-0.9044168000176043,0.024253347322432103,1.3776664310422471e-08,3219.7165982118263
gov,10,bible,gov,ka,1.9366291740337134,-0.40127577601564324,0.06663386019369322,-0.0019872574332608023,4.495437150867548e-10,102.90324181037361
gov,10,bible,gov,gu,2.2937792491896163,1.7391657238922578,-0.1360661576306651,0.003121179275050484,3.045303577159771e-09,694.6922127696175
gov,10,bible,gov,hi,1.9062566400126169,0.8706081815077501,-0.07883608233135121,0.0019712697778814744,5.17790438547466e-09,66.82043188761419
gov,10,bible,gov,si,1.4254313428484344,-0.11221394907943119,0.08987322392163428,-0.0030906142442803384,1.9900866462376855e-09,42.61706073887679
gov,10,bible,gov,ta,1.9180166546091517,-0.5519093787672494,0.13821291988801526,-0.004320214855389347,1.1043939607566152e-08,100.59878874562033
gov,50,bible,flores,hi,1.930345942667315,1.0898500738202481,-0.12351907370817007,0.0033230606898839426,2.0033224598046744e-09,162.12254241978425
gov,50,bible,flores,si,2.1662504086531187,-1.1204513827702534,0.15873635387713608,-0.004535371968806288,4.498999329298289e-09,222.881128097056
gov,50,bible,flores,ta,1.990033068839553,-0.5737488095897978,0.08618698413531835,-0.002471243386475152,3.5223282095879726e-12,63.815968696555494
gov,50,bible,bible,hi,10.774579230252682,9.684572308967837,-1.0885902259244744,0.02943872027189838,1.93837807453647e-08,3711.1563315151734
gov,50,bible,bible,si,12.97055347786991,11.465606114269177,-1.2702588235968462,0.03409926773846205,2.095016130951885e-08,3969.016622777063
gov,50,bible,bible,ta,9.79440904644224,8.621929223944564,-0.9415828724718128,0.025244585961587764,9.310419250056863e-09,3339.45068706174
gov,50,bible,gov,hi,1.906634729989737,0.8705104740769382,-0.07914830148988558,0.0020030906783525025,3.894796080342973e-09,66.99363696837108
gov,50,bible,gov,si,2.3899359532448465,-1.3224899502710887,0.23979892550082665,-0.007244929000607031,3.0375008200825474e-10,2.980551311654804
gov,50,bible,gov,ta,2.0049447606968838,-0.5371185087335153,0.13645278628690624,-0.004279038302198778,1.3749883588934235e-10,94.8637250026674
bible,25,gov,flores,ka,3.088490760954479,2.859231599177746,-0.25404621307739644,0.006323814555707666,2.2167864336297752e-08,1051.6178916765118
bible,25,gov,flores,gu,4.9461534365893005,4.594866603249185,-0.45269465140942344,0.011674645671238935,1.9691107656557355e-08,1704.0087358392764
bible,25,gov,flores,hi,5.929516250944823,1.3186107331821617,-0.0486792894935752,0.0005523053665910808,3.552713678800501e-15,198.64986149960137
bible,25,gov,flores,si,3.9352985638699924,0.8970188964474676,-0.032679969765684026,0.0003625094482237336,1.2560739669470201e-15,129.6210973366548
bible,25,gov,flores,ta,2.8731670445956157,0.6472932728647017,-0.02068246409674982,0.00022214663643235083,1.2560739669470201e-15,78.01161854588405
bible,25,gov,bible,ka,1.887537841020316,0.18987352084045914,0.023638783430947035,-0.001050151392408347,3.5228206974617118e-09,1856.0449779873409
bible,25,gov,bible,gu,3.382890162492304,3.116653364790155,-0.30743789093933105,0.007894365283509638,9.392962012738136e-10,1161.0255072940195
bible,25,gov,bible,hi,3.2083522297808025,1.2409969765684048,-0.049923204837490534,0.0005739984882842023,3.688882027804963e-15,76.1436501698898
bible,25,gov,bible,si,0.44365079365079385,1.4076825396825396,-0.05190317460317461,0.00056984126984127,6.023919126296978e-15,132.20624045541413
bible,25,gov,bible,ta,1.078439153439154,1.0602830687830687,-0.03915661375661375,0.0004343915343915343,2.817430187029739e-15,72.28359152266097
bible,25,gov,gov,ka,10.18318524561816,9.849761332039572,-1.0611842762959294,0.02823762906484937,4.0174909696991094e-08,3609.1087694732473
bible,25,gov,gov,gu,13.077874319474647,11.814149144082476,-1.3277823862068439,0.0357588728612919,2.8750149188387844e-08,4555.491860592549
bible,25,gov,gov,hi,18.22350718065004,2.1592388510959926,-0.08370015117157965,0.0009541194255479958,1.0658141036401503e-14,668.9216283873534
bible,25,gov,gov,si,21.103647014361304,3.109916477702192,-0.11484520030234317,0.0012817082388510961,5.329070518200751e-15,755.5484951685938
bible,25,gov,gov,ta,19.65481859410431,2.225395691609978,-0.08111723356009073,0.0009029478458049892,7.105427357601002e-15,737.9086773346181
bible,1,gov,flores,ka,1.7689944190007991,0.5888648848680289,0.04410926984767316,-0.001968570252511579,2.0002690782897356e-09,5518.346224172757
bible,1,gov,flores,gu,4.305988563138069,4.065876739506609,-0.38155616511529433,0.009690860553360226,1.107113231654451e-09,1489.1334160121544
bible,1,gov,flores,hi,5.488775510204082,1.361462585034013,-0.0508163265306122,0.0005782312925170063,7.377764055609925e-15,178.04032466545982
bible,1,gov,flores,si,3.333257747543462,0.8993454270597125,-0.03297384731670445,0.0003706727135298562,2.945754565036118e-15,101.00637917980924
bible,1,gov,flores,ta,2.615854119425548,0.6036300075585792,-0.01970219198790629,0.0002180650037792897,3.76822190084106e-15,63.87650889933216
bible,1,gov,bible,ka,-0.739977806611026,1.8436858054815246,-0.20934569231625297,0.00563768898350247,2.576712446971991e-09,151.75622916274617
bible,1,gov,bible,gu,3.6519419946671907,3.305304646651459,-0.3670462789818873,0.009799639436974582,1.024239035321792e-09,1258.2685760601585
bible,1,gov,bible,hi,5.881084656084657,0.5411931216931216,-0.022538624338624334,0.0002608465608465608,4.440892098500626e-16,230.0796867955585
bible,1,gov,bible,si,2.703042328042328,0.9330132275132276,-0.036469312169312165,0.00041375661375661377,9.272854936269104e-15,66.56876861997566
bible,1,gov,bible,ta,3.3760204081632654,0.6493367346938776,-0.025653061224489807,0.00029591836734693894,1.7763568394002505e-15,105.56713330954993
bible,1,gov,gov,ka,6.162663290775982,5.669637920262728,-0.4427135228389401,0.010412309790527433,1.160497432150336e-09,2082.2870136141228
bible,1,gov,gov,gu,12.134674380280853,10.81891560688812,-1.185295771951764,0.0317057467467089,2.1963815950417105e-08,4146.553554545633
bible,1,gov,gov,hi,17.796371882086166,2.1869138321995467,-0.08424467120181407,0.0009589569160997734,3.552713678800501e-15,662.7124548382402
bible,1,gov,gov,si,19.11955782312925,3.302370748299322,-0.1233170068027212,0.0013884353741496613,1.7763568394002505e-15,661.4656472063283
bible,1,gov,gov,ta,17.8145313681028,2.3715083144368854,-0.08701118669690096,0.0009715041572184428,1.464821375527116e-14,654.1232587865353
bible,10,gov,flores,ka,2.7932154812739745,2.6241047403869415,-0.22276215850030118,0.005441952964592543,9.311447398432875e-09,951.6493053682325
bible,10,gov,flores,gu,4.718321422961033,4.397076519369492,-0.4263431935709451,0.010945232740775804,1.0682555817937136e-08,1626.4297846604363
bible,10,gov,flores,hi,6.032993197278912,1.316054421768708,-0.04961564625850343,0.0005680272108843541,3.9968028886505635e-15,202.7580089971479
bible,10,gov,flores,si,3.5750188964474683,0.8553303099017383,-0.03068987150415721,0.0003406651549508691,2.175583928816829e-15,114.26127809842328
bible,10,gov,flores,ta,2.626360544217687,0.6969489795918368,-0.02357074829931973,0.0002612244897959184,2.0350724194510405e-15,61.54940097258065
bible,10,gov,bible,ka,2.1421141976197586,-0.6591212818470862,0.12061999797188867,-0.003612901176566986,7.2573460074121185e-09,86.59384409188182
bible,10,gov,bible,gu,3.325251261667645,3.0751024121213284,-0.3083082573688657,0.007954550354611426,1.9185824398844582e-08,1144.6517530655235
bible,10,gov,bible,hi,3.4374338624338625,1.2125105820105821,-0.05053544973544973,0.0005910052910052909,1.538370149106851e-15,93.83709545088352
bible,10,gov,bible,si,0.612037037037037,1.3365740740740737,-0.04914814814814813,0.0005370370370370367,8.239620237340028e-15,105.78946873295176
bible,10,gov,bible,ta,1.3918745275888138,1.0493000755857895,-0.04165525321239605,0.0004806500377928946,4.534279142523387e-15,43.75433612329211
bible,10,gov,gov,ka,10.07677113565869,8.708814219846735,-0.9095782871565155,0.023992915381822535,9.394635639812276e-09,3393.380530432641
bible,10,gov,gov,gu,12.722929843847943,11.294711868401079,-1.2511907004836818,0.033549021519901634,1.9220459526201097e-08,4313.765981124137
bible,10,gov,gov,hi,17.943178382464097,2.1372581254724112,-0.08135638699924415,0.0009198790627362057,6.153480596427404e-15,671.3851660216512
bible,10,gov,gov,si,20.555309901738475,3.1613170823885106,-0.11795389266817836,0.0013269085411942553,5.0242958677880805e-15,750.9085810576105
bible,10,gov,gov,ta,18.953703703703702,2.3317407407407416,-0.08641481481481485,0.0009703703703703707,5.0242958677880805e-15,704.1814454490428
