train set size,c0,"c1,1","c1,2",rmse,kfold rmse
1,7.088591210993002,6.073959417604517e-08,0.02535371675736528,8.123484879636763,8.1258315635468
10,13.171196684464013,1.9687727462021622e-07,-0.009045538065253335,13.553034915128007,13.556905059538451
25,15.151484591083413,0.007067426972233045,-2.0535772551392572e-09,15.175923817870164,15.182254867735683
50,19.525390848924808,2.6303591679602866e-09,-0.08967448111879021,17.231983537142572,17.3690812098329
