train set size,test set,c0,c1,rmse,kfold rmse
1,flores,7.69952716391287e-09,-2.9718514872691744,2.2500828279962084,2.265252430840482
1,bible,7.358269807201988,-1.5523567687899797,8.400602924021845,8.492001635369114
1,gov,1.4312245807597397,-8.634766455938191,9.572956956409449,9.741980238091562
10,flores,-7.127811253933016e-08,-7.285626770728063,5.213059762899073,5.269973664196338
10,bible,14.819649490898486,4.547866608563957e-09,13.077874985762136,13.244129228756478
10,gov,16.93394139496115,-1.0741714236231852,16.945869848143417,17.238387230943403
25,flores,-2.8036783833912462e-08,-8.710786455085914,6.270708233900819,6.347109355703481
25,bible,17.07982807972975,-1.001340689260649e-07,14.900758947695572,15.096550950208439
25,gov,18.510705988669738,-1.508783412984879,18.823296854736483,19.154187822901758
50,flores,14.288804929432308,-6.806731082667606e-08,3.4197299591101595,3.8116962553734335
50,bible,2.1168837307962294,-3.630619157420255e-09,0.8744715905018735,0.978696379712825
50,gov,42.27847219178447,-4.1384268026980356e-08,5.337155793389733,5.948454650317227
