train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.8103533565405447,4.544833041644661e-09,2.3758924195019615,2.394811444297327
1,bible,3.3023902544477908,1.449457604688062,8.376276265968409,8.531977509250586
1,gov,3.9067718669656966,1.3555031997400881,9.599433315368392,9.757206511821671
10,flores,10.123419783161943,-0.5396009061570572,5.3497994433061,5.393705504722602
10,bible,6.789121773190427,1.142055046649631,13.051826889323745,13.306355318418223
10,gov,6.505485239758837,1.4894697529982868,16.875779275440667,17.202697290780513
25,flores,12.653010035922744,-0.6019028029079616,6.421796070825261,6.479201332252671
25,bible,8.473052926746352,1.02839651055843,14.877068662113823,15.164098746387307
25,gov,6.7037868224704225,1.5992941844404782,18.729336340687716,19.09481619386853
50,flores,42.745611954846076,-1.5998914977280063,1.9576304299243763,3.230768296185206
50,bible,2.4128074670531494,-0.18576981331953218,0.8449198424480107,0.9348990938198337
50,gov,13.559577663297246,1.6290147857579023,1.6618024937684348,3.2249257001689773
