train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,33.39495810400828,13.16727838481226,15.592641695899761,-3.6949419393488117,-11.017255344306253,-6.07932664004887,-5.671299125970188,8.171724152647264e-15,2.6046504151038584e-15
gov,1,bible,28.740592501164773,18.424601381392243,22.25263382796225,-4.8213858437488355,-20.017592437062355,-2.919183971594461,-17.2522949989954,1.173934202795728e-14,1.916903821138477e-15
gov,1,gov,35.62118591542579,3.343332164183041,2.63046387851034,1.0647301678115597,-2.061306674902819,-4.137719032455326,2.6962472572919904,9.953940410498702e-15,5.997670987815032e-15
gov,10,flores,25.143949302860094,7.062735044289259,9.324063917929866,-4.84800921256514,-5.86275999082329,0.6825099631110664,-9.850341761596049,5.997670987815032e-15,8.062390376942274e-15
gov,10,bible,16.20486475564571,15.765350826993984,17.601672993882666,-7.5817521910925985,-14.732919458896633,-0.0226885253997836,-16.245851412675613,5.502048458334071e-15,4.783244865333381e-15
gov,10,gov,30.007844819211325,0.250922853575266,-0.46713512079644437,0.1247618939793999,1.226357108166333,-1.1350204627205962,1.0629530239168,6.998990218386718e-13,3.552713678800501e-15
gov,25,flores,25.943469993067346,6.559046470618776,8.735995177813493,-4.454140666773426,-5.400344418340322,0.71823381841849,-9.313176778267989,1.637720085286689e-14,1.6982565970688938e-14
gov,25,bible,16.68352442771608,13.357418657440572,15.029303834108914,-4.9719640486674175,-13.292167255812084,-1.0636682903044323,-11.933846368117917,3.943402159832192e-15,1.756820506391364e-15
gov,25,gov,30.15776947611735,0.30545127653880555,-0.4287055525088276,-0.04134559689295137,1.4003979742266517,-1.018234846574566,0.788851638752864,4.4938668397781774e-15,4.4938668397781774e-15
gov,50,flores,8.597952156359886,-10.843001080259764,10.857497284157846,1.1381418194973678,1.2517424657634084,-2.0037981630341086,4.507324856364133,9.417639654098622e-09,5.518786095049965e-08
gov,50,bible,3.505703143409564,-1.2162922155177787,0.6553848749020412,-2.5105137467787517,-2.8635687995373886,2.5572777278368295,1.3009078950803963,5.78785762940315e-11,6.166640458817344e-12
gov,50,gov,31.609892607216807,-0.1104973274884047,-0.11272899208182703,-0.050549266136886976,1.6693906498302966,-0.6825795471298723,-0.23976945524911758,1.1692733273784783e-07,4.76586497938724e-11
bible,1,flores,11.822888249163265,11.597836909199774,12.065254375884024,-1.1750566694796247,-10.936588217201422,-6.092973858286174,-2.9379883885799245,5.350507091412628e-10,0.34796991849866626
bible,1,bible,32.041245804747426,7.192281165878,-4.044465433974499,-0.8364232284009943,-2.042028293080398,-2.841840393034111,4.5100543594345135,3.1310786481861306e-10,1.5185587613029954
bible,1,gov,13.208567953271974,15.776273832013977,16.916586345600575,-4.827512424538797,-14.111181372583113,-5.583844704071711,-8.46097351938963,2.580088643549107e-10,0.30495711945478077
bible,10,flores,8.84981456016256,5.7009935216720455,8.849419686496635,-2.4794909396571394,-5.562368635241357,-0.8205581039689793,-8.470404218303981,1.497525084404766e-11,0.7009582108848298
bible,10,bible,34.04723207848936,0.42743196515451126,-0.3746591449544026,0.1074705212146144,0.8306365002764939,-1.9792297006751873,2.5603294049911307,4.001411179717833e-08,0.2232708290795717
bible,10,gov,17.43370506262583,11.822743447720512,13.48770455395042,-4.139312480656212,-11.171012590902961,-2.983076604013021,-9.50734732517959,2.421225779656986e-10,0.5174605616000901
bible,25,flores,9.94254297152301,5.4024833649490045,5.781341101553562,-2.0037633740558665,-5.092853258875343,-0.047141738901484424,-7.353305758235157,2.0646327782380307e-14,1.9166449907032724e-14
bible,25,bible,29.628907519002716,0.29007818697318805,0.16650521241451202,0.13078552001347862,0.6972286240513551,-1.7590831911859979,2.475494799926429,5.19717205745273e-14,6.198441862910724e-14
bible,25,gov,14.112922458698558,11.15018212881072,11.886893557240427,-4.472307089487193,-9.817885778376732,-1.3201160511071317,-11.71554031688598,1.7575219719838566e-15,2.9745607783971395e-14
