,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.026874358868789666,"[-0.5, 0.0, 0.5]",2.961008360722382,[-0.5],6.607666270307215
kfold,"[-1.0, -0.5, 0.0, 1.0]",0.06728053250478332,[0.0],6.282217386334006,[0.0],21.441357409898668
