train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,25.755898739946865,-39.16961922022279,-0.5,1.3109822721738815,1.3155754418211263
gov,1,bible,9.701386414218907,-16.443664921876735,-0.5,0.253030495626248,0.25303143962011954
gov,1,gov,43.66800183490046,-45.41298885649973,-0.5,3.1163897765512085,3.1290891874671134
gov,10,flores,41.70691901781896,-55.29785583932623,-0.5,2.3319738167662187,2.3708032889450137
gov,10,bible,14.167623963060066,-22.45399219541838,-0.5,0.7237684108963908,0.7277768247185675
gov,10,gov,35.40648512998501,-1.1969522880595234,-0.5,3.7554492357510982,3.755465384603399
gov,25,flores,49.2846134126737,-64.81017161964128,-0.5,2.522497803101656,2.5644064145100502
gov,25,bible,16.649925957930687,-26.198236293574237,-0.5,0.7591072354327368,0.7610192395788031
gov,25,gov,39.16159169609262,-1.076811048561621,-0.5,4.456360648371784,4.456631031742367
gov,50,flores,152.67112601081885,-247.39932892451668,-0.5,2.735263546709428,2.7352635461133414
gov,50,bible,29.224054230801322,-48.342060331844124,-0.5,0.7756717520077682,0.775671752087495
gov,50,gov,115.53867903707201,-130.79227445472912,-0.5,5.225578120626416,5.225578118014358
bible,1,flores,6.570588986815534,-10.10094729415295,-0.5,0.2568533444375006,0.2568537033277471
bible,1,bible,15.889392146326587,1.9246360287853959,-0.5,2.803452085479028,2.811638995542766
bible,1,gov,4.15242114971579,-6.511412398245508,-0.5,0.20936728835554763,0.2133290308810965
bible,10,flores,11.4461125940504,-16.97376189077276,-0.5,0.24169631511443326,0.24596933938941404
bible,10,bible,15.146091036829231,22.955817622092034,-0.5,3.18183632191293,3.2099590176997994
bible,10,gov,8.073050832765665,-12.549653791603411,-0.5,0.3202737807509512,0.3263635277223349
bible,25,flores,12.037437259119976,-17.43615036814829,-0.5,0.29267647614037673,0.2928648313424321
bible,25,bible,17.92805513889266,25.609502831068237,-0.5,3.5499872085882123,3.5538224355639954
bible,25,gov,10.148306025738938,-16.049152708581506,-0.5,0.30133695475175587,0.3023867639538152
