c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
21.747068670414137,25.95432289427701,-95.566351603319,12.759700555742308,47.59201753513084,-0.3013646500602528,-8.253010748079111,0.9592151057865433,1.8228184709326405,-2.353773429807623,1.8949927340745514,5.045518373703847,5.055818811668038
