train set,c0,c1,c2,rmse,kfold rmse
gov,12.664789772673164,-1.6361613411974448e-07,1.7670315277477448e-09,14.691021368323016,14.802544245349383
bible,7.039875223138916,-8.285759759169927e-08,-4.0074258283829276e-09,12.275455241109004,12.267260923267042
