train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,4.678324346740476,-1.4218535334098403e-09,-0.00019236888405861158,0.00018969872470258302,-9.380549335082754e-06,8.511821728018349,8.522640953869656
10,8.555431002589923,-0.0003556786677441845,0.038799024890658396,3.4220711601848364,-2.0678448800670918e-09,13.761929433850593,13.67033150228303
25,10.00802211697428,-0.00399807448236481,0.00294319246595984,4.002501203425907,-2.8525998458262904e-09,15.370297691276551,15.342478448260799
50,17.282958075162462,-1.3984953882723305e-09,0.0005427551992765167,0.011734093979701828,0.004538330859812321,17.381151226759663,18.103397160432014
