train set,train set size,c0,c1,rmse,kfold rmse
gov,1,8.117214352496045,-2.3506727343686874e-07,8.300721605161463,8.321076454142347
gov,10,16.163465813267692,-7.100400634049782e-07,14.041782019875725,14.08687851484263
gov,25,18.384063068230784,-3.2293606191333643e-08,15.427744075434326,15.474637054286521
gov,50,19.518770374791377,1.498151415593801e-08,17.231949159395146,17.36549039664124
bible,1,6.20991894464036,-1.3353199292040107e-09,7.822930489623264,7.850798811483178
bible,10,10.352263294347422,-1.449385729537943e-09,12.381636211847592,12.428108642408088
bible,25,11.905289163381092,6.640981676942597e-05,14.19434609777378,14.246947170220219
