c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
25.460946743710718,0.5439546582011022,-1.4955061153116052,10.602797076925178,3.711661131745125,-7.660685424042708,0.45993664441349225,-28.884868865424053,-14.145272029392835,6.499958275002467,6.560112526615628
