language to,c0,c1,c2,rmse,kfold rmse
ka,0.9365366894095399,0.5110863076460109,-1.4066170479135325,6.3746773360024545,6.445932806217527
gu,2.1732178468041514,0.3165145472418902,-1.0583288350173397,7.868739101995623,7.957623560471626
hi,1.385092854300335,0.4527376617664293,-1.3220577736893462,6.538136650698202,6.601096030344465
si,1.0317159956208062,0.033141946670671094,-1.6454037201623102,3.1332909670285036,3.1519406487621198
ta,0.5144259743006726,0.5401882887166236,-1.7562872047846125,4.0837042451395105,4.172997204719136
