train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,20.466525762671363,0.4437275919470686,1.3982142247465963,3.364404286790387
gov,flores,gu,24.738250560662344,0.2804084166744179,0.6184979493856435,1.2706379198405864
gov,flores,hi,19.715595539449268,0.24393615838775384,0.869896775623567,1.2030648995828543
gov,flores,si,12.94845772352427,0.26523601409682823,0.6857539044168779,0.9609541872052525
gov,flores,ta,11.441995335376998,0.3405747733623603,0.3292027863244863,0.41172931916552036
gov,bible,ka,2.425178564146953,0.411958474029519,0.1928628840016945,0.46259081102971167
gov,bible,gu,5.663234989484075,0.22672591874373876,0.04931417125396738,0.10048155679529087
gov,bible,hi,3.7898540502053284,0.24628728691780008,0.40211208362005807,0.581947699147689
gov,bible,si,1.5478183655129425,0.4048525542531323,0.08026249145999212,0.10469977251986051
gov,bible,ta,1.6371014371423347,0.41991579440925153,0.04625790663696107,0.06304330222543082
gov,gov,ka,44.33305303656811,0.29771632631024136,2.380923391403923,5.160098486387407
gov,gov,gu,43.00847994535261,0.16005620781389585,0.6892361675945605,1.4886369120938356
gov,gov,hi,38.41593250404194,0.15097158288673834,1.6893820094367409,2.476506889705429
gov,gov,si,52.0740649848217,0.19321579492244695,2.686966039677793,3.859457108718941
gov,gov,ta,42.42479437766756,0.1733172146559017,1.846951831316883,2.646094000844416
bible,flores,ka,3.026825528846785,0.39631633819279105,0.15317165293235055,0.33502389192342824
bible,flores,gu,5.075663553571474,0.22301077463788463,0.18426379796470613,0.3965324208198899
bible,flores,hi,3.2659975296142814,0.19146134085346536,0.07210219239540644,0.1539140701824628
bible,flores,si,2.3591461327183505,0.2551797184315642,0.09838638528056441,0.21069535922078908
bible,flores,ta,2.4534457106247465,0.28013215187798196,0.026991617111780924,0.05401070484295759
bible,bible,ka,34.172614129502314,0.24957502825404787,0.8212426581890521,1.70309701877948
bible,bible,gu,32.43618332303043,0.17295456899341125,0.32012344632076206,0.6766135015264888
bible,bible,hi,36.58683542219637,0.1710882779165259,0.22985106739723102,0.4832469880186569
bible,bible,si,44.2469524470779,0.17831648839245767,0.7136443077092521,1.5202463638764065
bible,bible,ta,36.49539814415795,0.20220677199168335,0.39117409618243715,0.8115384526804014
bible,gov,ka,1.3092564642516598,0.34914183802631527,0.04002594738929383,0.0825075474395809
bible,gov,gu,3.551559696465701,0.2674026112948965,0.06592821589009686,0.13435823255788112
bible,gov,hi,2.1589317110685724,0.17787631952705893,0.12845923026207584,0.29861955699976833
bible,gov,si,1.1012764811268663,0.24220673049674848,0.03930438731155519,0.08365016262807394
bible,gov,ta,1.0144629964666674,0.2852280638210835,0.04313799996366511,0.09161904595165
