train set,train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,-3.7964021692208596,38.08963106843195,-7.36004164243868,-34.0157071065384,8.245637280508078,8.388140592526472
gov,10,-3.050303549556071,71.19835111810424,-23.701186111730703,-73.50147552948792,14.032159672997603,14.329472935788903
gov,25,-7.808851220436066,96.99893582835452,-32.24358800147919,-100.05917814253932,15.411376102849852,15.842777472628189
gov,50,-4.278511971339801,95.92814305351924,-39.22126938085421,-107.05699697822844,17.182031959785878,17.875036250297896
bible,1,2490.789229101765,-17660.595193879228,41025.84354343885,-31042.584363896673,7.745658285099458,7.934732091733478
bible,10,-21.067486286894695,118.68621421241438,-41.185796576491406,-125.2464791481605,12.352530670676636,12.555909349061272
bible,25,-19.5282373470945,118.59662925258057,-41.06885408700626,-125.02659319571008,14.16915502802607,14.396079368520017
