train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.01695210435963,3.01695210435963
1,bible,0.4392892633396033,-2.161228199383814,-7.778746153208487e-09,9.159461138607913,9.275044352886114
1,gov,1.8460273274904,-1.9609340777878523,-8.082633229423477e-09,10.434560856860625,9.913102145407533
10,flores,-6.681548353368114e-10,-1.9505683063945758,-3.05611276507632e-07,5.971404295474801,5.937946178724434
10,bible,4.9493039610968586,-2.2720956724576005,-8.078690702986964e-09,13.720965005444002,14.791770453368493
10,gov,9.22461315609774,-2.0938313683226535,4.500147370976217e-11,17.441253806317096,17.083058504657018
25,flores,-1.90862901469586e-09,-2.0287571800558766,-0.3117374255775642,7.22643366992347,7.271186819402938
25,bible,7.525813585328703,-2.2574077917644675,-7.722357825003143e-09,15.431922127006173,16.651226988782344
25,gov,11.433054905727552,-2.0645096818655446,-1.1211927839859198e-07,19.25908255492783,18.82798778887708
50,flores,5.582642486704499e-08,-2.7882428599229034,-3.163858148759511e-09,3.7702293772469044,3.8073474832153464
50,bible,0.0,0.0,0.0,1.457166199626293,1.457166199626293
50,gov,29.569394846093342,-4.095834919796704,3.5570763978201145,6.125647487918781,20.6531143141459
