train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
cc_align,25,gov,1,flores,3.9000000001290656,-14.821940074361189,1.3788884412211648,1.4146848883521779
cc_align,25,gov,1,bible,-0.3000000000269537,-5.9239868533425435,0.6110100926607788,0.6142746399887703
cc_align,25,gov,1,gov,19.0,-15.212045179130255,2.0672042311618197,2.564631227551844
cc_align,25,gov,10,flores,10.099999999999964,-15.708431316542042,2.7570515652293,3.0333699629617468
cc_align,25,gov,10,bible,1.1499999999999988,-6.174870748108798,0.8064324728911488,0.8551802928944218
cc_align,25,gov,10,gov,31.8,-14.821940067846969,3.4001960727777645,3.6278551974115416
cc_align,25,gov,25,flores,11.899999999999812,-15.338596675083568,2.9707462586584756,3.3360655469180043
cc_align,25,gov,25,bible,1.5999999999999914,-6.257046340067469,0.9556847457887635,1.0282671507606085
cc_align,25,gov,25,gov,35.349999999998516,-14.920979800513162,3.9291644574048235,4.157803907583339
cc_align,25,gov,50,flores,11.899999999999691,-15.369972642771119,2.6536138880151094,3.0826368104612945
cc_align,25,gov,50,bible,2.5,3.385280925323918,0.5715476066494082,0.6745041665229424
cc_align,25,gov,50,gov,40.099999999927086,-11.890250928161914,5.307227776030219,5.318832086896876
cc_align,25,bible,1,flores,0.14999999999999974,-6.174870748108622,0.516074929960111,0.5397530299437164
cc_align,25,bible,1,bible,15.149999999992282,-14.169483576677537,2.121556032726923,2.3643180835073814
cc_align,25,bible,1,gov,-0.45000000000000173,-5.311437443538093,0.3301514803843836,0.33166247903554
cc_align,25,bible,10,flores,1.1999999999998843,-6.890028952996603,0.793305321634321,0.7958224257543561
cc_align,25,bible,10,bible,24.9,-13.545077553292547,3.1757413832573547,3.3330666559991537
cc_align,25,bible,10,gov,-0.10000000000411091,-8.041891738700697,0.5876506898943739,0.6011100842061338
cc_align,25,bible,25,flores,1.5499999999999987,-6.008353817725853,0.9307702903151418,0.9441045139886568
cc_align,25,bible,25,bible,29.1,-12.753684227069186,3.243043837713783,3.3789544734034815
cc_align,25,bible,25,gov,0.24999999999448683,-7.973854016880451,0.6887186169498639,0.7066352194261718
cc_align,100,gov,1,flores,5.45,-13.807179222599606,1.4234933555634648,1.5004443786201918
cc_align,100,gov,1,bible,-0.049999999999999885,-6.008353817725613,0.5747463208523681,0.5756156124822652
cc_align,100,gov,1,gov,21.150000000000002,-13.353329181605238,1.8216293073326788,2.199848479630662
cc_align,100,gov,10,flores,11.349999999997069,-16.035234922491266,2.4743349274771456,2.66145323711181
cc_align,100,gov,10,bible,1.549999999997825,-7.265224903261583,0.7489993324429601,0.8865664103754929
cc_align,100,gov,10,gov,32.4,-14.755334730782753,3.4855893810564282,3.7769476212066566
cc_align,100,gov,25,flores,13.44999999999961,-14.721855960364314,2.689671603250726,2.90849330983094
cc_align,100,gov,25,bible,2.0999999999999104,-6.257046340082999,0.863326898302916,1.0340857475781542
cc_align,100,gov,25,gov,35.899999999999075,-14.552667495057602,4.1261765998722515,4.396513770402896
cc_align,100,gov,50,flores,13.599999999985656,-15.180141884063946,2.9802125203861998,3.2584407306399523
cc_align,100,gov,50,bible,3.299999999895234,0.9999999678759339,0.408248290463863,0.4688147177169315
cc_align,100,gov,50,gov,40.19999999999636,-12.024880436530816,5.5113519212621505,5.516858745216366
cc_align,100,bible,1,flores,0.4000000000000001,-5.752969219881482,0.5416025603090641,0.5561774297230485
cc_align,100,bible,1,bible,15.999999999989878,-13.545077554168673,2.2229110043664217,2.3700914187712963
cc_align,100,bible,1,gov,-0.2500000000006443,-5.490522409098598,0.40783983784487426,0.409063972177118
cc_align,100,bible,10,flores,1.7999999999999803,-6.257046340069754,0.8748333174572932,0.8951722366902592
cc_align,100,bible,10,bible,25.349999999999998,-13.507036534106957,3.2956031314465037,3.45687720348983
cc_align,100,bible,10,gov,0.39999999999742997,-7.766764602923293,0.6582805886043833,0.7052186422190877
cc_align,100,bible,25,flores,2.0499999999984566,-6.8131765367432395,1.0568822072492279,1.0945318633838856
cc_align,100,bible,25,bible,29.450000000000003,-12.876682340371811,3.263484844967621,3.373326745711626
cc_align,100,bible,25,gov,0.6999999999990152,-7.483423514571571,0.8366600265340756,0.9186947262284682
gov,25,bible,1,flores,0.5,-5.752969219881485,0.8058122196475637,0.8156796756896634
gov,25,bible,1,bible,15.84999999999992,-12.876682340379771,1.8172323278362992,1.8393839548453814
gov,25,bible,1,gov,0.5999999999999999,-5.9239868481664235,0.7728734264634368,0.7831560082972515
gov,25,bible,10,flores,1.5499999999958598,-8.109445202391028,1.164903429473877,1.185748708622447
gov,25,bible,10,bible,25.05,-13.733028676847182,3.26511868084454,3.319939758489609
gov,25,bible,10,gov,3.149999999999907,-10.159796627980155,1.7071418609281814,1.8556220879622376
gov,25,bible,25,flores,1.7999999999999772,-8.309267773493636,1.414213562373095,1.419859147942459
gov,25,bible,25,bible,29.150000000000002,-12.87668234037181,3.0512838827833324,3.1227124961054864
gov,25,bible,25,gov,3.4999999999891123,-11.039722069241828,2.0159365069366646,2.284731931759173
