language to,c0,c1,rmse,kfold rmse
ka,2.099398982330978,-1.115706678084445,6.453061987075762,6.455977136701095
gu,4.599159155133601,-0.8120114317543295,7.786150583315521,7.791266348452024
hi,3.4855548043245212,-0.9875642018904967,6.644098957054,6.725821840120375
si,1.4617528444941132,-1.5025346870534795,2.943494962682326,2.9453599286259857
ta,1.222080763384757,-1.4168009028400472,4.217283964225555,4.278032343836878
