train set size,c0,c1,rmse,kfold rmse
1,4.738346834791748,5.237592166798999e-10,8.494092856517147,8.453353982868332
10,22.41663492059771,-1.9819496497226108,9.557977768655197,9.423622956362577
25,28.194653564317868,-2.2482878781372415,9.744984981283277,9.633121157861824
50,38.92197756922301,-2.476988411137586,9.007447062078914,10.35886323660737
