train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,10,bible,1,gov,238.7108714596005,-999.9999999999999,928.1823652146968,126.41147911095703,-126.97230019744903,0.21438373789153417,3.9333958195596654
gov,10,bible,10,flores,236.05795511189135,-999.9999999999999,893.5089956713522,176.77821470279923,-177.8859826081707,0.12558298522189193,3.4632776226549344
gov,10,bible,10,bible,118.03702852518832,-922.5473194878922,999.9999996788239,567.0237971604822,-627.5742746451175,1.424542111863801,2.2659244473832416
gov,10,bible,10,gov,184.32921988659788,-999.9999999974465,889.8182964318313,414.8496303487032,-422.69701783352133,0.6441464767116467,2.7059812752021646
gov,10,bible,25,flores,235.3600774405623,-999.9999999559692,881.791523821087,191.24937484062661,-190.5181585872861,0.11841765791055708,2.9738320741701156
gov,10,bible,25,bible,126.40393827379427,-865.7223384717918,999.9999999982765,425.48783461527506,-477.5372899700342,1.508400941923639,2.86430113856603
gov,10,bible,25,gov,192.76486585602947,-999.9999999999999,919.7410166365058,345.90362906950475,-347.4552467522979,0.8492623550429251,3.0970833066102834
gov,50,bible,1,flores,23.833636459067698,-37.87089915664802,-31.172993240156135,14.75467557213557,-12.056161514941856,1.0628542681416915e-09,2.3356346367551986
gov,50,bible,1,bible,-43.46133444293717,91.70209286409897,92.78243453225866,19.051529752035986,-59.29875754962395,4.9680289877076256e-12,7.7621100458405925
gov,50,bible,1,gov,19.741818266669394,-22.434142161763074,-25.784966942671332,-5.341081385223176,8.121103648673056,1.1245333226820487e-09,1.9452097870340914
gov,50,bible,10,flores,28.3904494763815,-52.11830097911562,3.7191055101041552,-5.182212947046141,6.659460720362077,2.8952036395891644e-09,2.022478080276338
gov,50,bible,10,bible,-74.54155594567648,131.55741023138026,132.70355384463778,82.02639817584672,-137.07166598585172,3.994799984702269e-09,12.136699819126207
gov,50,bible,10,gov,-10.840064807484056,21.765431821424606,10.284922746271674,13.751490356972587,-13.849636089937492,4.555254814298494e-10,1.607107775157755
gov,50,bible,25,flores,15.408199953522193,0.3626282579397896,-51.6206883319474,-3.3610811913411784,6.799113977048445,1.745540104551295e-10,1.8408434853580464
gov,50,bible,25,bible,-57.8863157154847,156.78276131087537,157.96912304981637,-52.114004522300974,1.5426593604082908,8.334480064831486e-10,11.210790225480283
gov,50,bible,25,gov,2.599224674976361,1.993068556285088,1.2383484939706735,4.1853746442364,2.1949960815816434,2.072911294379193e-10,0.006362572832947619
bible,25,gov,1,flores,228.59955653965375,-999.9999999998009,802.4359652456908,319.13663755232716,-330.67373864733895,0.2447571817154312,3.0238823473393857
bible,25,gov,1,bible,240.63116499679631,-999.9999999992677,859.2654436601506,189.74418347065148,-188.92637261970236,0.5275771273195101,3.7068402064909924
bible,25,gov,1,gov,173.38017201110924,-999.9999999991903,949.6329650537332,483.3322381492308,-506.56157690040214,0.5075165799288351,2.300466040947281
bible,25,gov,10,flores,232.72565914843477,-999.9999999999719,637.2695103904814,499.51867424478576,-519.8732538679219,0.3020953636822012,2.1923552481432242
bible,25,gov,10,bible,198.94569990908698,-999.9999999999123,873.2667570451408,390.8055492261978,-405.94102352403735,1.8673688778887774,3.348760529021406
bible,25,gov,10,gov,84.16969367113418,-964.5429827804134,999.9999999999995,828.4868795768307,-892.0080140468801,0.9080778361945592,1.0651633153257436
bible,25,gov,25,flores,246.22585755816462,-999.9999999996666,640.6797648834211,443.77119211037126,-459.7649591006325,0.37411393122210157,2.473213359010622
bible,25,gov,25,bible,177.2332041860693,-999.9999999940334,905.8920817283251,458.93914770808,-478.8113820749821,2.243927918439035,3.3425524427771975
bible,25,gov,25,gov,48.01141379226659,-926.3355520793981,999.9999999573647,926.9174868414497,-999.9999999055069,0.6407651148815787,0.6415181326788166
bible,25,gov,50,flores,93.98667639266387,-92.99417768667274,-109.65717462651418,-29.951284837975642,26.411281934909233,1.7851268893470144e-10,8.227467442610843
bible,25,gov,50,bible,7.030030259831996,7.112559069352049,19.790468773977253,-4.81712702355997,-7.210846927741669,1.1830304545970009e-11,0.49611751194600895
bible,25,gov,50,gov,-146.9951774654635,309.317120123975,293.43795834173494,-82.14262213297256,18.079309820597985,2.056804726019052e-09,20.755157876730767
bible,1,gov,1,flores,218.85370568488497,-999.9999999999536,826.8836398018584,329.2719979541077,-338.5377918195196,1.2191395513776144,3.276466116591522
bible,1,gov,1,bible,235.43458302640198,-999.9999999999084,910.3550810300682,164.14027550787452,-161.94873926591538,1.6168542935492967,4.183225592446603
bible,1,gov,1,gov,147.26671524874544,-999.9999999999999,936.8487716535062,594.1365020498083,-616.5655177722927,2.854961478950875,3.429061677854712
bible,1,gov,10,flores,224.66627756540476,-999.9999999999995,639.7397007103807,527.0046426371376,-547.250026572033,1.057366403588875,2.346800245700963
bible,1,gov,10,bible,191.05759780175845,-999.9999999999999,921.9626439518325,366.14769971798677,-377.98184984689755,2.1906203737165337,3.655409708600284
bible,1,gov,10,gov,83.18004138113051,-976.1022209153099,999.9999999628459,852.9964274878547,-917.0502088193929,1.4135315073909533,1.4918013780460604
bible,1,gov,25,flores,240.12592301456635,-999.9999999999071,622.7514829955793,485.72074061142223,-503.2844915832526,0.6884185352281655,2.3716485050551257
bible,1,gov,25,bible,181.49646183273757,-999.9999999999999,937.5972353421927,395.17075656567886,-409.7532273090989,2.198614302716926,3.5480121849543367
bible,1,gov,25,gov,59.290383750413284,-951.4650999867868,999.9999999999593,927.8843989188731,-999.9999999994919,0.7611451223385913,0.7611541801390126
bible,1,gov,50,flores,90.07907478558806,-87.17203588357076,-105.58698840199351,-29.34549525425406,23.69225878698098,4.814881322312996e-12,7.382005183774461
bible,1,gov,50,bible,-2.3241987291943182,17.237087493444857,20.618025725205843,-0.3836661963804889,-7.988685082084131,7.745168675571932e-11,1.398387490305488
bible,1,gov,50,gov,-143.72612246630385,312.6287873213487,291.2069637694655,-98.92684842857653,31.920585146085156,1.3615524064057126e-08,21.920421698933623
bible,10,gov,1,flores,234.41214229325868,-999.9999999999078,808.9769954593415,285.1752391016397,-294.6772926756683,0.42806570818432454,3.217568928796956
bible,10,gov,1,bible,241.33179825175003,-999.9999999999999,873.2714800425476,171.4823869366324,-169.00027894885477,0.7643532248502806,3.8498147655798953
bible,10,gov,1,gov,171.76885004621704,-999.9999999078431,955.605018539286,481.8714308770228,-505.5742047603047,0.7707694781741745,2.3920181175368707
bible,10,gov,10,flores,243.59587388488586,-999.9999999998913,648.2334639532058,437.24953746309143,-452.54058356148886,0.41512896650626435,2.5146598336665846
bible,10,gov,10,bible,199.96591516798856,-999.9999999998332,890.5004465334249,365.5861783870205,-378.22991642565904,2.2018341281381715,3.661822566853111
bible,10,gov,10,gov,82.86484281682847,-965.3083848293443,999.9999999999997,833.2064355681179,-895.4228552602226,1.007364114862087,1.1474805888102955
bible,10,gov,25,flores,248.7631165179869,-999.9999999999012,636.5991725996674,433.8479079127415,-447.61300049635463,0.39627661703644623,2.5324758476738602
bible,10,gov,25,bible,172.6347810183688,-999.9999999999989,902.3904009545564,482.0662023765582,-504.9965578548688,2.184773456995967,3.213339984962264
bible,10,gov,25,gov,56.02728867225746,-940.0202113504135,999.9999999999976,919.0201195992206,-990.7077806558879,0.7090428834408282,0.7156425513036216
bible,10,gov,50,flores,76.72788570222036,-31.5030149060922,-171.10528304466192,-23.402662420787497,20.385350110700163,2.3237959242719468e-09,7.612945291450311
bible,10,gov,50,bible,6.0833602064424515,7.962887821671013,20.27247655250273,-5.167995863130557,-7.524134514574068,7.033693460130601e-12,0.4453097037052071
bible,10,gov,50,gov,-143.79900996883114,310.20064237826534,289.2520303167586,-92.9911680360459,28.538639061572557,3.031846429343829e-08,22.24551538815138
