c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
41.72217042144185,0.6582423062317937,-30.659979831258816,-197.19998419048866,245.1760156168463,10.471412846637596,-14.204294476957447,2.080254071677502,2.4545527009118264,-31.34636389229582,9.486131093186176,4.953357462644794,4.998356165524655
